type,t,x,y,z,qx,qy,qz,qw
estimator,1716592616.768030,1.833346,-0.060473,0.006913,-0.000186,0.000613,0.694377,0.719611
real,26.409000,1.859891,0.040829,0.008783,-0.000517,0.000184,0.714055,0.700089
odom,26.273000,1.814145,-0.071352,0.008786,-0.000454,0.000353,0.700870,0.713289
estimator,1716592616.787747,1.800406,0.036596,0.006968,-0.000116,0.000689,0.697497,0.716587
odom,26.307000,1.855390,0.073557,0.008781,-0.000490,0.000331,0.703961,0.710239
estimator,1716592616.882804,1.939652,0.009833,0.006312,-0.000079,0.000705,0.702235,0.711944
odom,26.375000,1.878287,0.033017,0.008775,-0.000543,0.000260,0.711015,0.703176
estimator,1716592616.901766,1.834408,0.000653,0.006861,-0.000070,0.000705,0.702341,0.711840
real,26.545000,1.858626,0.075657,0.008767,-0.000592,0.000199,0.723720,0.690093
odom,26.409000,1.878998,0.103087,0.008783,-0.000517,0.000184,0.714055,0.700089
estimator,1716592616.923597,1.878287,0.033015,0.006734,-0.000118,0.000630,0.711015,0.703177
odom,26.443000,1.826293,-0.042173,0.008779,-0.000594,0.000093,0.717093,0.696977
estimator,1716592616.944868,1.878998,0.103085,0.006746,-0.000091,0.000552,0.714055,0.700089
real,26.579000,1.858213,0.083934,0.008768,-0.000587,0.000222,0.725603,0.688113
odom,26.477000,1.869170,-0.038840,0.008766,-0.000639,0.000061,0.720097,0.693873
estimator,1716592616.966392,1.826293,-0.042174,0.006791,-0.000166,0.000460,0.717093,0.696978
odom,26.511000,1.862557,-0.014621,0.008763,-0.000644,0.000141,0.721948,0.691947
estimator,1716592616.986121,1.869171,-0.038842,0.006729,-0.000210,0.000426,0.720097,0.693873
odom,26.545000,1.879734,0.072232,0.008767,-0.000592,0.000199,0.723720,0.690093
estimator,1716592617.128328,1.473669,0.005632,0.006435,-0.000187,0.000480,0.722826,0.691030
odom,26.613000,1.864841,0.045198,0.008786,-0.000571,0.000184,0.727850,0.685736
estimator,1716592617.148158,1.872189,0.032281,0.006684,-0.000212,0.000505,0.723004,0.690843
real,26.783000,1.854527,0.135731,0.008741,-0.000533,0.000483,0.737263,0.675606
odom,26.647000,1.846072,0.046668,0.008788,-0.000549,0.000102,0.729610,0.683863
estimator,1716592617.170793,1.864841,0.045196,0.006673,-0.000189,0.000487,0.727850,0.685736
odom,26.681000,1.820525,0.111449,0.008767,-0.000648,0.000059,0.731361,0.681990
estimator,1716592617.189909,1.846072,0.046667,0.006694,-0.000166,0.000404,0.729610,0.683863
odom,26.715000,1.869780,0.121163,0.008739,-0.000694,0.000145,0.733123,0.680096
estimator,1716592617.320247,1.839218,0.187660,0.005718,-0.000285,0.000362,0.729035,0.684476
odom,26.817000,1.771461,0.115808,0.008759,-0.000415,0.000520,0.739076,0.673622
estimator,1716592617.342026,1.841095,0.136653,0.006679,-0.000263,0.000362,0.733839,0.679324
real,26.987000,1.849385,0.187041,0.008781,-0.000453,0.000387,0.744241,0.667910
odom,26.851000,1.846441,0.127109,0.008772,-0.000425,0.000458,0.740811,0.671713
estimator,1716592617.362862,1.771460,0.115806,0.006775,0.000017,0.000734,0.739076,0.673622
odom,26.885000,1.896609,0.073719,0.008762,-0.000545,0.000407,0.742543,0.669798
estimator,1716592617.383021,1.846440,0.127107,0.006722,0.000008,0.000671,0.740811,0.671713
real,27.021000,1.848434,0.195716,0.008788,-0.000459,0.000303,0.745097,0.666956
odom,26.919000,1.761278,0.176882,0.008743,-0.000609,0.000420,0.743157,0.669116
estimator,1716592617.537701,2.001041,0.147748,0.006315,-0.000129,0.000639,0.746803,0.665046
real,27.191000,1.843526,0.238007,0.008788,-0.000574,0.000069,0.748266,0.663399
odom,27.021000,1.807285,0.195053,0.008788,-0.000459,0.000303,0.745097,0.666956
estimator,1716592617.565950,1.828272,0.148359,0.006617,-0.000110,0.000618,0.744792,0.667296
odom,27.055000,1.915821,0.175543,0.008773,-0.000551,0.000226,0.745624,0.666367
estimator,1716592617.591358,1.807284,0.195052,0.006651,0.000040,0.000500,0.745097,0.666956
odom,27.089000,1.919801,0.201782,0.008764,-0.000647,0.000170,0.746153,0.665774
estimator,1716592617.837630,1.936244,0.126390,0.006500,-0.000119,0.000386,0.745196,0.666846
real,27.497000,1.833933,0.315128,0.008768,-0.000647,0.000038,0.750832,0.660493
odom,27.327000,1.863694,0.337593,0.008763,-0.000577,0.000255,0.748903,0.662680
estimator,1716592617.857760,1.914143,0.214615,0.006493,-0.000051,0.000423,0.747300,0.664487
odom,27.361000,1.908245,0.245939,0.008775,-0.000531,0.000267,0.748847,0.662742
estimator,1716592617.977598,1.826931,0.285882,0.006567,0.000052,0.000427,0.750032,0.661401
odom,27.463000,1.772040,0.289782,0.008781,-0.000583,0.000059,0.750295,0.661103
estimator,1716592618.003669,1.883365,0.315019,0.006626,0.000021,0.000505,0.750153,0.661264
odom,27.497000,1.852141,0.231230,0.008768,-0.000647,0.000038,0.750832,0.660493
estimator,1716592618.145990,1.829454,0.259984,0.006537,0.000091,0.000304,0.946188,0.323617
odom,27.633000,1.732467,0.343594,0.008763,-0.000431,0.000466,0.753898,0.656991
estimator,1716592618.169053,1.810194,0.283707,0.006818,-0.000031,0.000296,0.751779,0.659415
real,27.803000,1.823614,0.390199,0.008788,-0.000497,0.000274,0.756586,0.653894
odom,27.667000,1.841720,0.404223,0.008781,-0.000471,0.000387,0.754432,0.656378
estimator,1716592618.191168,1.732465,0.343592,0.007005,0.000185,0.000722,0.753898,0.656991
odom,27.701000,1.755024,0.438717,0.008764,-0.000559,0.000346,0.755012,0.655710
estimator,1716592618.296391,1.692882,0.347699,0.006531,0.000093,0.000653,0.758630,0.651522
odom,27.769000,1.830037,0.383820,0.008782,-0.000513,0.000302,0.756069,0.654491
estimator,1716592618.319557,1.795354,0.442201,0.006930,0.000146,0.000642,0.755721,0.654894
odom,27.803000,1.881882,0.293070,0.008788,-0.000497,0.000274,0.756586,0.653894
estimator,1716592618.340538,1.830036,0.383818,0.006858,0.000191,0.000597,0.756069,0.654492
odom,27.837000,1.772975,0.355494,0.008790,-0.000535,0.000224,0.757109,0.653288
estimator,1716592618.364080,1.881881,0.293068,0.006745,0.000208,0.000568,0.756586,0.653894
real,28.007000,1.816344,0.439278,0.008761,-0.000673,0.000121,0.757355,0.653003
odom,27.871000,1.806075,0.498218,0.008767,-0.000604,0.000111,0.757099,0.653300
estimator,1716592618.387764,1.772974,0.355492,0.006935,0.000170,0.000518,0.757109,0.653288
odom,27.905000,1.849797,0.360261,0.008769,-0.000677,0.000054,0.757066,0.653338
estimator,1716592618.486753,1.875312,0.410569,0.006406,0.000116,0.000379,0.755525,0.655120
odom,27.973000,1.904086,0.451630,0.008777,-0.000594,0.000094,0.756979,0.653439
estimator,1716592618.508327,1.825276,0.450007,0.006943,0.000102,0.000404,0.758238,0.651977
real,28.143000,1.811180,0.473092,0.008778,-0.000593,0.000088,0.759387,0.650639
odom,28.007000,1.832075,0.396965,0.008761,-0.000673,0.000121,0.757355,0.653003
estimator,1716592618.530406,1.904086,0.451629,0.006924,0.000184,0.000445,0.756978,0.653440
odom,28.041000,1.913824,0.523494,0.008753,-0.000675,0.000120,0.757294,0.653074
estimator,1716592618.552648,1.832075,0.396964,0.007000,0.000105,0.000472,0.757354,0.653004
odom,28.075000,1.910558,0.484482,0.008773,-0.000620,0.000043,0.758303,0.651902
estimator,1716592618.574466,1.913824,0.523492,0.006919,0.000103,0.000470,0.757293,0.653075
real,28.211000,1.808540,0.489845,0.008751,-0.000674,0.000310,0.760533,0.649298
odom,28.109000,1.891869,0.409443,0.008792,-0.000561,0.000023,0.758858,0.651256
estimator,1716592618.595667,1.910558,0.484481,0.006926,0.000158,0.000392,0.758303,0.651902
odom,28.143000,1.756507,0.383708,0.008778,-0.000593,0.000088,0.759387,0.650639
estimator,1716592618.713444,1.821564,0.395914,0.006364,0.000185,0.000392,0.758003,0.652251
odom,28.177000,1.808210,0.437730,0.008752,-0.000702,0.000209,0.760443,0.649404
estimator,1716592618.735310,1.820625,0.422306,0.006994,0.000219,0.000371,0.761169,0.648554
odom,28.211000,1.887286,0.549905,0.008751,-0.000674,0.000310,0.760533,0.649298
estimator,1716592618.758068,1.808211,0.437728,0.006994,0.000108,0.000491,0.760443,0.649404
odom,28.245000,1.829001,0.548939,0.008759,-0.000594,0.000372,0.760487,0.649353
estimator,1716592618.780535,1.887286,0.549903,0.006936,0.000136,0.000592,0.760533,0.649299
real,28.415000,1.800433,0.540208,0.008793,-0.000560,0.000041,0.761500,0.648164
odom,28.279000,1.825496,0.495631,0.008770,-0.000501,0.000380,0.761198,0.648519
estimator,1716592618.804210,1.829000,0.548937,0.007037,0.000216,0.000654,0.760486,0.649353
odom,28.313000,1.830747,0.520459,0.008777,-0.000515,0.000325,0.761219,0.648495
estimator,1716592618.943058,1.986032,0.469044,0.006732,0.000324,0.000637,0.763833,0.645414
odom,28.415000,1.799366,0.473163,0.008793,-0.000560,0.000041,0.761500,0.648164
estimator,1716592618.965938,1.833696,0.511983,0.006999,0.000309,0.000661,0.761008,0.648742
odom,28.449000,1.842391,0.449402,0.008788,-0.000584,0.000004,0.761459,0.648213
estimator,1716592618.986358,1.799366,0.473162,0.007043,0.000264,0.000376,0.761500,0.648165
odom,28.483000,1.863361,0.528550,0.008766,-0.000647,0.000101,0.761403,0.648279
estimator,1716592619.117553,1.844707,0.481973,0.006087,0.000227,0.000354,0.761671,0.647963
odom,28.585000,1.778902,0.584791,0.008759,-0.000449,0.000496,0.760161,0.649734
estimator,1716592619.139186,1.847442,0.511688,0.006935,0.000240,0.000340,0.761533,0.648126
odom,28.619000,1.739930,0.606228,0.008781,-0.000439,0.000406,0.760512,0.649324
estimator,1716592619.161416,1.778900,0.584790,0.007077,0.000438,0.000737,0.760161,0.649735
odom,28.653000,1.736674,0.622394,0.008771,-0.000525,0.000314,0.759833,0.650119
estimator,1716592619.183246,1.739929,0.606227,0.007181,0.000448,0.000646,0.760511,0.649324
real,28.823000,1.784099,0.642567,0.008765,-0.000605,0.000134,0.762089,0.647472
odom,28.687000,1.750759,0.638882,0.008757,-0.000605,0.000269,0.759197,0.650861
estimator,1716592619.205289,1.736673,0.622393,0.007188,0.000362,0.000556,0.759832,0.650119
odom,28.721000,1.717527,0.602029,0.008760,-0.000585,0.000269,0.760356,0.649506
estimator,1716592619.385915,1.704718,0.560775,0.007021,0.000269,0.000534,0.758843,0.651274
odom,28.857000,1.822718,0.605053,0.008767,-0.000646,0.000063,0.762610,0.646859
estimator,1716592619.410824,1.731293,0.644719,0.007183,0.000283,0.000510,0.761358,0.648331
odom,28.891000,1.873518,0.708893,0.008779,-0.000601,0.000036,0.763148,0.646223
estimator,1716592619.535650,1.854030,0.620096,0.006484,0.000215,0.000313,0.761423,0.648256
odom,29.027000,1.753128,0.771587,0.008777,-0.000536,0.000195,0.763656,0.645623
estimator,1716592619.557928,1.844031,0.680535,0.007010,0.000223,0.000301,0.763746,0.645517
real,29.197000,1.768189,0.736262,0.008768,-0.000595,0.000113,0.766184,0.642621
odom,29.061000,1.853439,0.608016,0.008791,-0.000534,0.000162,0.764177,0.645007
estimator,1716592619.586812,1.753127,0.771586,0.007203,0.000288,0.000460,0.763656,0.645623
real,29.231000,1.766739,0.744304,0.008772,-0.000614,0.000081,0.768270,0.640126
odom,29.095000,1.851143,0.613477,0.008778,-0.000586,0.000099,0.764694,0.644394
estimator,1716592619.611202,1.853438,0.608015,0.006948,0.000290,0.000426,0.764177,0.645007
odom,29.129000,1.856552,0.708989,0.008765,-0.000675,0.000040,0.765208,0.643783
estimator,1716592619.708098,2.018787,0.625081,0.004629,0.000366,0.000345,0.851583,0.524220
odom,29.197000,1.841529,0.758506,0.008768,-0.000595,0.000113,0.766184,0.642621
estimator,1716592619.731823,1.850371,0.683657,0.006926,0.000238,0.000361,0.766397,0.642367
real,29.367000,1.760415,0.778176,0.008757,-0.000590,0.000298,0.769086,0.639145
odom,29.231000,1.740334,0.715940,0.008772,-0.000614,0.000081,0.768270,0.640126
estimator,1716592619.754277,1.841529,0.758505,0.006977,0.000318,0.000434,0.766184,0.642621
odom,29.265000,1.785702,0.844743,0.008775,-0.000613,0.000035,0.768745,0.639556
estimator,1716592619.779117,1.740333,0.715939,0.007135,0.000299,0.000399,0.768270,0.640126
real,29.401000,1.758894,0.786385,0.008766,-0.000501,0.000443,0.769130,0.639092
odom,29.299000,1.861535,0.769385,0.008774,-0.000594,0.000044,0.768736,0.639566
estimator,1716592619.801137,1.785702,0.844742,0.007144,0.000301,0.000352,0.768745,0.639556
real,29.435000,1.757364,0.794610,0.008764,-0.000453,0.000462,0.769080,0.639152
odom,29.333000,1.818672,0.859984,0.008781,-0.000565,0.000138,0.768685,0.639627
estimator,1716592619.902294,1.894840,0.802233,0.005991,0.000355,0.000395,0.768222,0.640184
odom,29.367000,1.706413,0.848059,0.008757,-0.000590,0.000298,0.769086,0.639145
estimator,1716592619.926543,1.835289,0.837332,0.006969,0.000321,0.000361,0.770182,0.637824
odom,29.401000,1.667395,0.789469,0.008766,-0.000501,0.000443,0.769130,0.639092
estimator,1716592619.950148,1.706413,0.848058,0.007130,0.000294,0.000520,0.769086,0.639146
odom,29.435000,1.715428,0.721429,0.008764,-0.000453,0.000462,0.769080,0.639152
estimator,1716592619.973086,1.667394,0.789467,0.007157,0.000383,0.000666,0.769129,0.639093
real,29.605000,1.749377,0.836294,0.008772,-0.000533,0.000253,0.773351,0.633978
odom,29.469000,1.721616,0.814459,0.008772,-0.000502,0.000374,0.769907,0.638156
estimator,1716592619.996517,1.715426,0.721428,0.007022,0.000431,0.000685,0.769079,0.639153
odom,29.503000,1.773911,0.791434,0.008767,-0.000553,0.000312,0.770418,0.637539
estimator,1716592620.151859,1.921820,0.800387,0.006788,0.000389,0.000573,0.765250,0.643733
odom,29.639000,1.836957,0.863682,0.008774,-0.000567,0.000183,0.773885,0.633325
estimator,1716592620.176281,1.742164,0.825886,0.007060,0.000384,0.000595,0.771414,0.636333
real,29.809000,1.739129,0.886683,0.008773,-0.000549,0.000325,0.774256,0.632873
odom,29.673000,1.666990,0.929961,0.008770,-0.000618,0.000095,0.774230,0.632905
estimator,1716592620.199057,1.836956,0.863680,0.006980,0.000371,0.000462,0.773885,0.633326
odom,29.707000,1.753136,0.783392,0.008766,-0.000653,0.000007,0.774174,0.632973
estimator,1716592620.405754,1.801014,0.847984,0.006774,0.000349,0.000351,0.770754,0.637132
odom,29.877000,1.743760,0.925316,0.008775,-0.000492,0.000415,0.775593,0.631233
estimator,1716592620.434133,1.707756,0.876888,0.007303,0.000320,0.000372,0.775435,0.631427
odom,29.911000,1.641426,0.832776,0.008764,-0.000547,0.000373,0.777650,0.628697
estimator,1716592620.549329,2.766845,0.831377,0.006552,0.000202,0.000786,0.706589,0.707623
odom,30.013000,1.679436,0.943185,0.008771,-0.000577,0.000283,0.782418,0.622753
estimator,1716592620.581576,1.690886,0.896435,0.007510,0.000483,0.000777,0.778284,0.627912
odom,30.047000,1.681627,0.893622,0.008752,-0.000626,0.000251,0.782835,0.622230
estimator,1716592620.624823,1.679435,0.943184,0.007619,0.000456,0.000680,0.782418,0.622754
odom,30.115000,1.817768,0.966202,0.008786,-0.000592,0.000122,0.784871,0.619659
estimator,1716592620.724184,1.914452,0.953866,0.006978,0.000408,0.000593,0.779255,0.626707
odom,30.217000,1.702559,0.957754,0.008777,-0.000636,0.000039,0.790145,0.612920
estimator,1716592620.745922,1.748919,0.947303,0.007438,0.000409,0.000646,0.785078,0.619396
odom,30.251000,1.652563,1.076505,0.008767,-0.000627,0.000134,0.791730,0.610870
estimator,1716592620.769058,1.702559,0.957754,0.007586,0.000370,0.000554,0.790144,0.612920
odom,30.285000,1.618696,0.939348,0.008766,-0.000574,0.000212,0.793317,0.608809
estimator,1716592620.791816,1.652563,1.076504,0.007737,0.000380,0.000646,0.791730,0.610871
odom,30.319000,1.640611,0.979353,0.008755,-0.000591,0.000263,0.794847,0.606809
estimator,1716592620.892157,1.597102,0.951188,0.007375,0.000483,0.000720,0.793656,0.608366
real,30.523000,1.694670,1.063787,0.008757,-0.000643,0.000109,0.804372,0.594125
odom,30.353000,1.780067,0.923666,0.008765,-0.000565,0.000260,0.796475,0.604672
estimator,1716592620.919496,1.626465,0.966631,0.007725,0.000436,0.000721,0.794534,0.607219
odom,30.387000,1.660286,0.997790,0.008759,-0.000589,0.000218,0.798033,0.602614
estimator,1716592620.941886,1.780066,0.923665,0.007370,0.000465,0.000714,0.796474,0.604672
odom,30.421000,1.692688,0.965898,0.008771,-0.000603,0.000159,0.799605,0.600526
estimator,1716592620.963636,1.660286,0.997789,0.007665,0.000441,0.000670,0.798032,0.602614
odom,30.455000,1.779008,1.057287,0.008777,-0.000578,0.000082,0.801172,0.598434
estimator,1716592620.986765,1.692688,0.965897,0.007590,0.000429,0.000608,0.799605,0.600526
real,30.625000,1.686702,1.089018,0.008753,-0.000532,0.000455,0.809052,0.587736
odom,30.489000,1.771397,1.132814,0.008770,-0.000587,0.000026,0.802707,0.596374
estimator,1716592621.011943,1.779008,1.057286,0.007454,0.000455,0.000529,0.801172,0.598434
odom,30.523000,1.748007,1.069632,0.008757,-0.000643,0.000109,0.804372,0.594125
estimator,1716592621.135576,1.352722,-0.199082,0.011342,0.000500,0.000486,0.796535,0.604593
odom,30.625000,1.621829,1.155386,0.008753,-0.000532,0.000455,0.809052,0.587736
estimator,1716592621.158571,1.757090,1.104088,0.007528,0.000448,0.000470,0.803760,0.594953
real,30.795000,1.672627,1.129289,0.008764,-0.000546,0.000277,0.820958,0.570988
odom,30.659000,1.741172,1.054978,0.008750,-0.000554,0.000387,0.811851,0.583864
estimator,1716592621.183765,1.621828,1.155385,0.007899,0.000563,0.000806,0.809051,0.587737
real,30.829000,1.669661,1.137207,0.008785,-0.000545,0.000243,0.823239,0.567695
odom,30.693000,1.622514,1.184186,0.008771,-0.000533,0.000306,0.814410,0.580290
estimator,1716592621.208942,1.741171,1.054977,0.007564,0.000542,0.000733,0.811851,0.583864
odom,30.727000,1.709999,1.087400,0.008778,-0.000570,0.000265,0.817531,0.575885
estimator,1716592621.372816,3.124286,1.376210,0.003406,0.000399,0.000647,0.739955,0.672656
real,31.033000,1.650250,1.185636,0.008771,-0.000605,-0.000014,0.834898,0.550404
odom,30.863000,1.680816,1.111385,0.008767,-0.000578,0.000166,0.824579,0.565747
estimator,1716592621.397949,1.663804,1.146829,0.007882,0.000568,0.000646,0.816637,0.577151
odom,30.897000,1.704942,1.068424,0.008748,-0.000681,0.000117,0.826029,0.563627
estimator,1716592621.554389,1.378882,1.230992,0.008299,0.000587,0.000535,0.826373,0.563123
odom,31.033000,1.611597,1.265414,0.008771,-0.000605,-0.000014,0.834898,0.550404
estimator,1716592621.583370,1.691167,1.095870,0.007886,0.000566,0.000530,0.825673,0.564148
real,31.237000,1.628592,1.232370,0.008771,-0.000596,-0.000014,0.849405,0.527741
odom,31.067000,1.552575,1.115429,0.008754,-0.000712,0.000018,0.838162,0.545420
estimator,1716592621.611109,1.611597,1.265414,0.008266,0.000648,0.000379,0.834898,0.550404
odom,31.101000,1.609731,1.160116,0.008749,-0.000668,0.000050,0.840796,0.541352
estimator,1716592621.772351,1.849105,1.296729,0.007885,0.000469,0.000378,0.839248,0.543749
odom,31.237000,1.578359,1.294486,0.008771,-0.000596,-0.000014,0.849405,0.527741
estimator,1716592621.796040,1.576618,1.153037,0.008253,0.000545,0.000401,0.840356,0.542034
real,31.441000,1.604316,1.278176,0.008783,-0.000548,0.000279,0.865424,0.501039
odom,31.271000,1.666629,1.243648,0.008790,-0.000568,0.000034,0.851724,0.523991
estimator,1716592621.981621,1.702723,1.309918,0.008136,0.000431,0.000471,0.824842,0.565362
real,31.611000,1.581460,1.315724,0.008765,-0.000637,0.000129,0.877406,0.479747
odom,31.475000,1.596594,1.266277,0.008767,-0.000598,0.000212,0.868477,0.495728
estimator,1716592622.005491,1.618640,1.274693,0.008344,0.000624,0.000314,0.850872,0.525373
real,31.645000,1.576677,1.323128,0.008769,-0.000616,0.000119,0.879530,0.475843
odom,31.509000,1.648343,1.318771,0.008772,-0.000612,0.000190,0.870980,0.491319
estimator,1716592622.143318,1.631451,1.297740,0.008008,0.000600,0.000440,0.869684,0.493608
odom,31.611000,1.628685,1.249028,0.008765,-0.000637,0.000129,0.877406,0.479747
estimator,1716592622.166317,1.622344,1.292823,0.008392,0.000605,0.000451,0.869754,0.493486
odom,31.645000,1.552676,1.276417,0.008769,-0.000616,0.000119,0.879530,0.475843
estimator,1716592622.189362,1.628685,1.249028,0.008341,0.000584,0.000373,0.877406,0.479748
odom,31.679000,1.638075,1.334342,0.008773,-0.000592,0.000094,0.881667,0.471871
estimator,1716592622.214887,1.552676,1.276417,0.008546,0.000606,0.000357,0.879530,0.475843
real,31.849000,1.547165,1.365728,0.008772,-0.000570,-0.000010,0.892418,0.451208
odom,31.713000,1.637276,1.293273,0.008784,-0.000574,0.000059,0.883760,0.467941
estimator,1716592622.352240,1.727776,1.172617,0.006898,0.000642,0.000330,0.882230,0.470818
odom,31.815000,1.513318,1.334765,0.008767,-0.000624,0.000011,0.890373,0.455232
estimator,1716592622.376842,1.633680,1.328552,0.008396,0.000633,0.000324,0.883806,0.467854
odom,31.849000,1.587732,1.434979,0.008772,-0.000570,-0.000010,0.892418,0.451208
estimator,1716592622.401432,1.513318,1.334765,0.008694,0.000586,0.000258,0.890373,0.455232
odom,31.883000,1.603932,1.371101,0.008767,-0.000643,-0.000057,0.894379,0.447309
estimator,1716592622.538235,1.626849,1.418602,0.007271,0.000558,0.000211,0.892749,0.450554
odom,32.019000,1.503871,1.338493,0.008760,-0.000634,0.000104,0.905392,0.424576
estimator,1716592622.563605,1.591975,1.405175,0.008578,0.000642,0.000230,0.893682,0.448700
real,32.189000,1.491973,1.432210,0.008755,-0.000633,0.000158,0.917651,0.397386
odom,32.053000,1.460150,1.495241,0.008759,-0.000645,0.000127,0.907979,0.419016
estimator,1716592622.593363,1.503871,1.338493,0.008792,0.000658,0.000358,0.905392,0.424576
odom,32.087000,1.446606,1.416480,0.008759,-0.000639,0.000205,0.911346,0.411640
estimator,1716592622.621738,1.460150,1.495242,0.009002,0.000649,0.000373,0.907979,0.419016
odom,32.121000,1.434412,1.492748,0.008771,-0.000596,0.000222,0.913450,0.406951
estimator,1716592622.873338,1.626681,1.601327,0.010256,0.000642,0.000512,0.917401,0.397963
real,32.529000,1.429191,1.492837,0.008726,-0.000700,0.000285,0.937629,0.347636
odom,32.359000,1.508749,1.480301,0.008757,-0.000640,-0.000064,0.926737,0.375710
estimator,1716592622.896626,1.439273,1.455197,0.008988,0.000658,0.000439,0.912426,0.409241
odom,32.393000,1.397061,1.421910,0.008772,-0.000648,0.000017,0.929044,0.369968
estimator,1716592623.037241,1.910932,1.526767,0.007559,0.000725,0.000066,0.922228,0.386645
odom,32.495000,1.339805,1.499912,0.008751,-0.000677,0.000208,0.935444,0.353474
estimator,1716592623.062323,1.452972,1.452862,0.008859,0.000620,0.000108,0.928007,0.372562
odom,32.529000,1.331946,1.546651,0.008726,-0.000700,0.000285,0.937629,0.347636
estimator,1716592623.244574,0.925902,1.267084,0.009226,0.000765,0.000119,0.955439,0.295188
odom,32.699000,1.307947,1.515851,0.008761,-0.000640,-0.000109,0.946723,0.322047
estimator,1716592623.270300,1.331159,1.526759,0.009122,0.000595,0.000273,0.936733,0.350044
real,32.903000,1.355716,1.549468,0.008742,-0.000708,0.000175,0.952817,0.303546
odom,32.733000,1.460511,1.524584,0.008739,-0.000695,-0.000141,0.948060,0.318092
estimator,1716592623.483537,1.444907,1.512414,0.009818,0.000717,-0.000182,0.945276,0.326271
real,33.107000,1.313433,1.578417,0.008750,-0.000624,0.000232,0.957935,0.286984
odom,32.937000,1.446154,1.582743,0.008736,-0.000716,0.000167,0.953790,0.300474
estimator,1716592623.509718,1.380613,1.521196,0.009122,0.000652,-0.000160,0.947439,0.319935
odom,33.005000,1.422457,1.561167,0.008729,-0.000709,0.000252,0.955595,0.294682
estimator,1716592623.772356,1.391136,1.536713,0.008295,0.000596,0.000169,0.954484,0.298261
odom,33.243000,1.375139,1.628646,0.008735,-0.000702,0.000062,0.960352,0.278790
estimator,1716592623.800155,1.421826,1.582733,0.009137,0.000632,0.000120,0.955222,0.295888
odom,33.277000,1.301665,1.606734,0.008730,-0.000709,0.000297,0.961057,0.276351
estimator,1716592623.947742,1.274358,1.447700,0.008696,0.000584,-0.000103,0.960145,0.279503
odom,33.413000,1.197407,1.541522,0.008769,-0.000610,0.000055,0.963421,0.267992
estimator,1716592624.058742,1.044487,1.349274,0.008901,0.000546,-0.000060,0.961418,0.275092
odom,33.515000,1.243845,1.690561,0.008759,-0.000662,0.000057,0.966112,0.258121
estimator,1716592624.084440,1.269349,1.610932,0.009433,0.000636,-0.000099,0.962694,0.270591
real,33.719000,1.176431,1.660526,0.008774,-0.000604,0.000177,0.970080,0.242787
odom,33.549000,1.253017,1.576302,0.008755,-0.000643,0.000042,0.966754,0.255706
estimator,1716592624.260340,1.234511,1.675689,0.007873,0.000656,-0.000172,0.965943,0.258754
odom,33.719000,1.189693,1.714960,0.008774,-0.000604,0.000177,0.970080,0.242787
estimator,1716592624.285354,1.236087,1.642473,0.009485,0.000582,-0.000113,0.966942,0.254996
real,33.923000,1.129530,1.684832,0.008794,-0.000501,0.000227,0.973141,0.230211
odom,33.753000,1.196870,1.657803,0.008784,-0.000601,0.000005,0.970718,0.240222
estimator,1716592624.401825,1.198011,1.670084,0.009193,0.000544,0.000042,0.968866,0.247586
odom,33.855000,1.199626,1.610864,0.008770,-0.000626,0.000193,0.971991,0.235015
estimator,1716592624.434010,1.177615,1.695009,0.009746,0.000619,0.000004,0.970918,0.239412
odom,33.889000,1.216789,1.764024,0.008771,-0.000546,0.000274,0.972669,0.232195
estimator,1716592624.591190,1.004493,1.572295,0.008994,0.000382,0.000306,0.971283,0.237929
real,34.229000,1.059314,1.717958,0.008790,-0.000553,0.000101,0.979042,0.203659
odom,34.059000,1.001219,1.726812,0.008779,-0.000591,0.000124,0.975362,0.220609
estimator,1716592624.623335,1.208681,1.686388,0.009659,0.000593,0.000186,0.972298,0.233743
odom,34.093000,1.135879,1.697484,0.008805,-0.000506,0.000144,0.975881,0.218305
estimator,1716592624.793308,0.830555,0.976066,0.008399,0.000647,-0.000108,0.979733,0.200305
real,34.433000,1.011062,1.737669,0.008792,-0.000579,0.000121,0.982850,0.184408
odom,34.263000,1.076656,1.642404,0.008792,-0.000555,0.000106,0.979861,0.199682
estimator,1716592624.823122,1.068487,1.712173,0.010058,0.000546,0.000020,0.975614,0.219492
odom,34.297000,1.138467,1.712003,0.008788,-0.000595,0.000105,0.980681,0.195612
estimator,1716592624.948296,1.137773,1.658672,0.009422,0.000532,-0.000046,0.979806,0.199948
real,34.569000,0.978757,1.749938,0.008801,-0.000509,0.000156,0.984054,0.177868
odom,34.433000,0.977082,1.754835,0.008792,-0.000579,0.000121,0.982850,0.184408
estimator,1716592624.976949,1.088534,1.685469,0.010040,0.000495,-0.000040,0.980626,0.195887
odom,34.467000,1.063072,1.832901,0.008795,-0.000547,0.000111,0.983139,0.182861
estimator,1716592625.003262,0.977082,1.754835,0.010367,0.000510,-0.000037,0.982850,0.184408
real,34.637000,0.962212,1.755915,0.008792,-0.000559,0.000072,0.985448,0.169977
odom,34.501000,1.016187,1.688403,0.008796,-0.000506,0.000049,0.983511,0.180846
estimator,1716592625.150566,0.987493,1.494768,0.012521,0.000450,-0.000111,0.976681,0.214697
odom,34.603000,0.888973,1.755413,0.008795,-0.000523,0.000149,0.984761,0.173912
estimator,1716592625.178584,1.040241,1.760829,0.010251,0.000542,-0.000049,0.983299,0.181997
