type,t,x,y,z,qx,qy,qz,qw
real,533.027000,0.516661,-0.766002,0.008772,0.000110,0.000606,-0.730827,0.682562
odom,533.163000,0.426442,-0.786782,0.008781,0.000242,0.000515,-0.727980,0.685599
estimator,1716796036.580657,0.559183,-0.703073,0.004566,-0.000690,0.000904,-0.728506,0.685038
odom,533.197000,0.223373,-0.730736,0.008777,0.000214,0.000547,-0.727453,0.686157
estimator,1716796036.627038,0.327381,-0.735251,0.005110,-0.000698,0.000889,-0.729317,0.684175
real,533.129000,0.515026,-0.791202,0.008779,0.000249,0.000528,-0.728507,0.685038
odom,533.231000,0.504896,-0.782916,0.008771,0.000196,0.000581,-0.726316,0.687361
estimator,1716796036.657787,0.322499,-0.782115,0.005115,-0.000696,0.000892,-0.727771,0.685819
odom,533.265000,0.663430,-0.822151,0.008777,0.000135,0.000590,-0.725884,0.687817
estimator,1716796036.688682,0.504891,-0.782913,0.004889,-0.000713,0.000929,-0.726315,0.687361
odom,533.299000,0.415219,-0.755333,0.008788,0.000102,0.000578,-0.724837,0.688920
estimator,1716796036.720740,0.663424,-0.822148,0.004639,-0.000774,0.000938,-0.725883,0.687817
real,533.231000,0.513508,-0.816898,0.008771,0.000196,0.000581,-0.726316,0.687361
odom,533.333000,0.505063,-0.784420,0.008778,0.000166,0.000566,-0.724258,0.689529
estimator,1716796036.752471,0.415212,-0.755331,0.005048,-0.000806,0.000928,-0.724836,0.688920
odom,533.367000,0.635706,-0.763140,0.008754,0.000291,0.000607,-0.723704,0.690111
estimator,1716796036.786623,0.561621,-0.768374,0.004769,-0.000742,0.000917,-0.724110,0.689684
real,533.265000,0.513064,-0.825308,0.008777,0.000135,0.000590,-0.725884,0.687817
odom,533.401000,0.487780,-0.854576,0.008747,0.000460,0.000596,-0.722996,0.690851
estimator,1716796036.818537,0.573862,-0.778374,0.004738,-0.000741,0.000917,-0.723691,0.690123
odom,533.435000,0.474122,-0.810248,0.008750,0.000530,0.000467,-0.722445,0.691428
estimator,1716796036.849979,0.487775,-0.854572,0.004984,-0.000572,0.000906,-0.722996,0.690852
real,533.333000,0.512224,-0.842690,0.008778,0.000166,0.000566,-0.724258,0.689529
odom,533.469000,0.523698,-0.855400,0.008778,0.000461,0.000379,-0.721914,0.691983
estimator,1716796036.879742,0.474119,-0.810244,0.004971,-0.000501,0.000778,-0.722444,0.691429
odom,533.503000,0.683852,-0.798843,0.008788,0.000371,0.000456,-0.720416,0.693542
estimator,1716796036.912839,0.523696,-0.855397,0.004947,-0.000571,0.000690,-0.721913,0.691983
odom,533.537000,0.327091,-0.827021,0.008772,0.000299,0.000535,-0.719727,0.694257
estimator,1716796036.946666,0.683848,-0.798840,0.004594,-0.000660,0.000770,-0.720416,0.693542
real,533.435000,0.511027,-0.868136,0.008750,0.000530,0.000467,-0.722445,0.691428
odom,533.571000,0.375945,-0.881848,0.008772,0.000255,0.000562,-0.719183,0.694821
estimator,1716796036.980219,0.327087,-0.827018,0.005291,-0.000732,0.000850,-0.719727,0.694257
odom,533.605000,0.538321,-0.831530,0.008771,0.000243,0.000568,-0.718460,0.695568
estimator,1716796037.013168,0.454349,-0.850883,0.005069,-0.000776,0.000878,-0.718864,0.695150
odom,533.639000,0.453116,-0.838351,0.008777,0.000211,0.000570,-0.717920,0.696125
estimator,1716796037.045835,0.456777,-0.861209,0.005066,-0.000774,0.000878,-0.718547,0.695477
real,533.503000,0.510328,-0.884849,0.008788,0.000371,0.000456,-0.720416,0.693542
odom,533.673000,0.455324,-0.829724,0.008778,0.000164,0.000582,-0.717386,0.696675
estimator,1716796037.078171,0.453111,-0.838349,0.005050,-0.000805,0.000881,-0.717919,0.696125
odom,533.707000,0.476371,-0.874443,0.008786,0.000095,0.000582,-0.716616,0.697467
estimator,1716796037.110368,0.455319,-0.829722,0.005039,-0.000852,0.000893,-0.717385,0.696675
odom,533.741000,0.434764,-0.862951,0.008771,0.000114,0.000618,-0.716065,0.698033
estimator,1716796037.142439,0.476365,-0.874442,0.005050,-0.000921,0.000895,-0.716616,0.697467
real,533.605000,0.509417,-0.910699,0.008771,0.000243,0.000568,-0.718460,0.695568
odom,533.775000,0.429350,-0.900652,0.008762,0.000207,0.000623,-0.715510,0.698603
estimator,1716796037.175383,0.434757,-0.862950,0.005103,-0.000901,0.000931,-0.716064,0.698033
odom,533.809000,0.456095,-0.919390,0.008755,0.000336,0.000589,-0.714740,0.699390
estimator,1716796037.234157,0.435603,-0.906763,0.005116,-0.000813,0.000942,-0.715533,0.698578
odom,533.843000,0.529546,-0.939748,0.008766,0.000432,0.000475,-0.714190,0.699952
estimator,1716796037.265532,0.449834,-0.913278,0.005088,-0.000807,0.000938,-0.714731,0.699399
odom,533.877000,0.526085,-0.931674,0.008778,0.000447,0.000404,-0.713645,0.700507
estimator,1716796037.298335,0.529542,-0.939745,0.004951,-0.000712,0.000825,-0.714189,0.699952
real,533.775000,0.508250,-0.953786,0.008762,0.000207,0.000623,-0.715510,0.698603
odom,533.911000,0.523650,-0.909134,0.008784,0.000380,0.000459,-0.712366,0.701808
estimator,1716796037.331563,0.526082,-0.931672,0.004961,-0.000695,0.000755,-0.713644,0.700507
odom,533.945000,0.613523,-0.916747,0.008779,0.000303,0.000494,-0.711813,0.702368
estimator,1716796037.365088,0.523646,-0.909131,0.004948,-0.000762,0.000812,-0.712365,0.701808
odom,533.979000,0.623199,-0.930250,0.008777,0.000225,0.000573,-0.711266,0.702923
estimator,1716796037.427651,0.619672,-0.900232,0.004814,-0.000841,0.000803,-0.712598,0.701571
real,533.911000,0.507568,-0.987302,0.008784,0.000380,0.000459,-0.712366,0.701808
odom,534.013000,0.563660,-0.955117,0.008780,0.000193,0.000633,-0.709979,0.704222
estimator,1716796037.461420,0.617081,-0.946770,0.004751,-0.000837,0.000850,-0.710393,0.703805
odom,534.047000,0.450899,-0.936433,0.008774,0.000147,0.000577,-0.709434,0.704771
estimator,1716796037.493654,0.563654,-0.955114,0.004881,-0.000870,0.000910,-0.709978,0.704222
odom,534.081000,0.757802,-0.954977,0.008780,0.000128,0.000605,-0.708724,0.705485
estimator,1716796037.527168,0.450893,-0.936432,0.005068,-0.000915,0.000855,-0.709433,0.704771
odom,534.115000,0.392236,-0.979472,0.008787,0.000095,0.000520,-0.708325,0.705887
estimator,1716796037.559896,0.757795,-0.954975,0.004512,-0.000934,0.000884,-0.708723,0.705486
odom,534.149000,0.408436,-1.029909,0.008778,0.000135,0.000557,-0.708384,0.705827
estimator,1716796037.597368,0.397070,-0.999667,0.005227,-0.000969,0.000808,-0.708472,0.705738
odom,534.183000,0.476122,-0.976591,0.008750,0.000256,0.000636,-0.708446,0.705764
estimator,1716796037.631696,0.403584,-1.009707,0.005219,-0.000967,0.000799,-0.708264,0.705946
real,534.115000,0.507178,-1.037633,0.008787,0.000095,0.000520,-0.708325,0.705887
odom,534.217000,0.440420,-0.963861,0.008752,0.000434,0.000636,-0.708138,0.706074
estimator,1716796037.671317,0.476116,-0.976590,0.004985,-0.000847,0.000878,-0.708446,0.705764
odom,534.251000,0.604553,-1.026749,0.008745,0.000530,0.000519,-0.708124,0.706087
estimator,1716796037.706472,0.440414,-0.963858,0.005039,-0.000669,0.000878,-0.708137,0.706074
odom,534.285000,0.438583,-1.011985,0.008774,0.000486,0.000383,-0.707634,0.706579
estimator,1716796037.745946,0.604549,-1.026744,0.004796,-0.000573,0.000761,-0.708124,0.706088
odom,534.319000,0.521084,-1.004955,0.008791,0.000331,0.000340,-0.707359,0.706854
estimator,1716796037.783292,0.438580,-1.011982,0.005124,-0.000616,0.000625,-0.707633,0.706580
odom,534.353000,0.521867,-1.042803,0.008779,0.000206,0.000460,-0.707432,0.706781
estimator,1716796037.864020,0.519289,-1.017452,0.004965,-0.000770,0.000598,-0.707421,0.706792
odom,534.387000,0.739892,-1.011605,0.008768,0.000158,0.000631,-0.707504,0.706709
estimator,1716796037.897619,0.523660,-1.030276,0.004977,-0.000772,0.000584,-0.707397,0.706815
odom,534.421000,0.555453,-1.050167,0.008774,0.000194,0.000687,-0.707129,0.707084
estimator,1716796037.934029,0.739887,-1.011604,0.004594,-0.000819,0.000754,-0.707503,0.706709
odom,534.455000,0.678433,-1.021985,0.008761,0.000246,0.000635,-0.707151,0.707062
estimator,1716796037.968953,0.555446,-1.050164,0.004934,-0.000784,0.000811,-0.707129,0.707084
odom,534.489000,0.520173,-1.117711,0.008776,0.000244,0.000535,-0.707230,0.706983
estimator,1716796038.006773,0.597797,-1.046928,0.004872,-0.000732,0.000746,-0.708002,0.706210
odom,534.523000,0.530902,-1.043967,0.008795,0.000160,0.000490,-0.707272,0.706941
estimator,1716796038.041986,0.600769,-1.092722,0.004857,-0.000732,0.000758,-0.707699,0.706513
real,534.523000,0.506994,-1.138267,0.008795,0.000160,0.000490,-0.707272,0.706941
odom,534.557000,0.652874,-1.077872,0.008779,0.000091,0.000590,-0.707349,0.706865
estimator,1716796038.077376,0.530898,-1.043966,0.004957,-0.000817,0.000714,-0.707271,0.706941
odom,534.591000,0.521224,-1.073984,0.008765,0.000123,0.000656,-0.707413,0.706800
estimator,1716796038.110024,0.652868,-1.077870,0.004770,-0.000885,0.000814,-0.707348,0.706864
odom,534.625000,0.473128,-1.158544,0.008751,0.000221,0.000639,-0.707332,0.706881
estimator,1716796038.142821,0.521217,-1.073982,0.004976,-0.000853,0.000880,-0.707412,0.706800
odom,534.659000,0.365044,-1.151021,0.008763,0.000304,0.000563,-0.707402,0.706811
estimator,1716796038.179922,0.473122,-1.158541,0.005133,-0.000755,0.000863,-0.707331,0.706881
odom,534.693000,0.416670,-1.114976,0.008781,0.000344,0.000491,-0.706852,0.707361
estimator,1716796038.258980,0.389395,-1.110260,0.005307,-0.000678,0.000768,-0.707019,0.707194
odom,534.727000,0.408564,-1.114008,0.008794,0.000299,0.000453,-0.706936,0.707277
estimator,1716796038.291686,0.392363,-1.155625,0.005264,-0.000672,0.000787,-0.706802,0.707410
odom,534.761000,0.623199,-1.151131,0.008776,0.000238,0.000533,-0.707008,0.707205
estimator,1716796038.325191,0.408561,-1.114006,0.005242,-0.000717,0.000749,-0.706935,0.707277
real,534.829000,0.507040,-1.215152,0.008776,0.000133,0.000618,-0.706104,0.708107
odom,534.795000,0.477831,-1.179156,0.008778,0.000178,0.000576,-0.706607,0.707606
estimator,1716796038.358629,0.623194,-1.151129,0.004865,-0.000778,0.000828,-0.707008,0.707205
odom,534.829000,0.482996,-1.180276,0.008776,0.000133,0.000618,-0.706104,0.708107
estimator,1716796038.393929,0.479735,-1.172517,0.005159,-0.000826,0.000854,-0.706456,0.707756
odom,534.863000,0.572166,-1.187393,0.008780,0.000096,0.000591,-0.706183,0.708029
estimator,1716796038.427543,0.481074,-1.186910,0.005156,-0.000838,0.000872,-0.706240,0.707971
real,534.931000,0.507089,-1.241245,0.008770,0.000141,0.000628,-0.707565,0.706648
odom,534.897000,0.386920,-1.134490,0.008787,0.000096,0.000568,-0.706869,0.707344
estimator,1716796038.460362,0.572160,-1.187391,0.005008,-0.000874,0.000845,-0.706182,0.708029
odom,534.931000,0.474157,-1.162021,0.008770,0.000141,0.000628,-0.707565,0.706648
estimator,1716796038.496925,0.386915,-1.134489,0.005282,-0.000874,0.000821,-0.706868,0.707344
odom,534.965000,0.382980,-1.237039,0.008773,0.000188,0.000623,-0.709537,0.704668
estimator,1716796038.530688,0.474151,-1.162019,0.005142,-0.000829,0.000880,-0.707564,0.706648
real,535.033000,0.506838,-1.266893,0.008781,0.000169,0.000556,-0.713475,0.700680
odom,534.999000,0.562648,-1.167098,0.008771,0.000206,0.000588,-0.711520,0.702665
estimator,1716796038.565378,0.382975,-1.237037,0.005380,-0.000783,0.000872,-0.709536,0.704668
odom,535.033000,0.430490,-1.201142,0.008781,0.000169,0.000556,-0.713475,0.700680
estimator,1716796038.633954,0.495969,-1.182300,0.005131,-0.000755,0.000828,-0.712511,0.701660
real,535.135000,0.506232,-1.292938,0.008748,0.000228,0.000641,-0.719259,0.694742
odom,535.067000,0.497878,-1.187334,0.008786,0.000108,0.000565,-0.715425,0.698689
estimator,1716796038.668411,0.497124,-1.185747,0.005141,-0.000767,0.000834,-0.712570,0.701600
odom,535.101000,0.420491,-1.250137,0.008774,0.000108,0.000580,-0.717346,0.696716
estimator,1716796038.702231,0.497873,-1.187332,0.005175,-0.000830,0.000839,-0.715424,0.698689
odom,535.135000,0.585981,-1.212107,0.008748,0.000228,0.000641,-0.719259,0.694742
estimator,1716796038.736134,0.420485,-1.250136,0.005354,-0.000831,0.000852,-0.717346,0.696716
real,535.237000,0.504953,-1.319417,0.008746,0.000555,0.000397,-0.728481,0.685065
odom,535.169000,0.418089,-1.301237,0.008748,0.000403,0.000606,-0.722234,0.691649
estimator,1716796038.770082,0.585975,-1.212104,0.005007,-0.000712,0.000910,-0.719258,0.694742
odom,535.203000,0.439718,-1.310152,0.008736,0.000549,0.000497,-0.725359,0.688370
estimator,1716796038.842497,0.424754,-1.295849,0.005378,-0.000536,0.000858,-0.722073,0.691816
real,535.339000,0.502962,-1.345886,0.008767,0.000411,0.000498,-0.737763,0.675059
odom,535.237000,0.519612,-1.250001,0.008746,0.000555,0.000397,-0.728481,0.685065
estimator,1716796038.876987,0.433034,-1.315718,0.005342,-0.000542,0.000868,-0.725449,0.688275
odom,535.271000,0.297494,-1.273555,0.008773,0.000469,0.000404,-0.731590,0.681745
estimator,1716796038.911584,0.519610,-1.249997,0.005116,-0.000538,0.000763,-0.728481,0.685066
odom,535.305000,0.485893,-1.299575,0.008773,0.000416,0.000450,-0.734685,0.678408
estimator,1716796038.946722,0.297492,-1.273552,0.005631,-0.000625,0.000765,-0.731589,0.681745
real,535.441000,0.500334,-1.372300,0.008775,0.000450,0.000436,-0.745568,0.666429
odom,535.339000,0.505072,-1.345675,0.008767,0.000411,0.000498,-0.737763,0.675059
estimator,1716796038.985035,0.485890,-1.299573,0.005262,-0.000680,0.000806,-0.734684,0.678408
odom,535.373000,0.555424,-1.299005,0.008756,0.000426,0.000505,-0.739432,0.673230
estimator,1716796039.036003,0.527767,-1.319639,0.005251,-0.000682,0.000813,-0.738521,0.674230
real,535.509000,0.498099,-1.390063,0.008780,0.000392,0.000431,-0.754325,0.656501
odom,535.407000,0.502765,-1.363277,0.008768,0.000444,0.000456,-0.742524,0.669819
estimator,1716796039.070761,0.532786,-1.325087,0.005207,-0.000688,0.000848,-0.738589,0.674155
odom,535.441000,0.455205,-1.282812,0.008775,0.000450,0.000436,-0.745568,0.666429
estimator,1716796039.105278,0.502762,-1.363275,0.005354,-0.000672,0.000793,-0.742524,0.669819
odom,535.475000,0.558738,-1.312534,0.008782,0.000429,0.000402,-0.750128,0.661292
estimator,1716796039.139276,0.455201,-1.282809,0.005382,-0.000668,0.000768,-0.745568,0.666429
odom,535.509000,0.545200,-1.358760,0.008780,0.000392,0.000431,-0.754325,0.656501
estimator,1716796039.177529,0.558735,-1.312531,0.005201,-0.000691,0.000726,-0.750127,0.661293
odom,535.543000,0.670448,-1.357695,0.008768,0.000345,0.000526,-0.758466,0.651712
estimator,1716796039.230806,0.608269,-1.355658,0.005116,-0.000731,0.000756,-0.756157,0.654389
real,535.713000,0.488989,-1.442451,0.008777,0.000273,0.000559,-0.775651,0.631162
odom,535.577000,0.496589,-1.404971,0.008772,0.000295,0.000518,-0.762593,0.646879
estimator,1716796039.264440,0.609030,-1.361231,0.005140,-0.000732,0.000746,-0.756527,0.653962
odom,535.611000,0.558981,-1.398271,0.008789,0.000216,0.000484,-0.765801,0.643077
estimator,1716796039.298766,0.496586,-1.404969,0.005398,-0.000787,0.000729,-0.762592,0.646879
odom,535.645000,0.586928,-1.327704,0.008779,0.000155,0.000581,-0.768736,0.639565
estimator,1716796039.332862,0.558977,-1.398270,0.005288,-0.000866,0.000689,-0.765801,0.643077
odom,535.679000,0.413948,-1.366722,0.008765,0.000199,0.000627,-0.771653,0.636043
estimator,1716796039.368493,0.586923,-1.327703,0.005148,-0.000929,0.000781,-0.768736,0.639565
odom,535.713000,0.629749,-1.412729,0.008777,0.000273,0.000559,-0.775651,0.631162
estimator,1716796039.404616,0.520458,-1.387131,0.005258,-0.000880,0.000806,-0.773376,0.633947
odom,535.747000,0.470912,-1.417307,0.008782,0.000293,0.000492,-0.779663,0.626199
estimator,1716796039.438545,0.523107,-1.392923,0.005242,-0.000888,0.000820,-0.773758,0.633481
real,535.917000,0.476516,-1.493142,0.008764,0.000255,0.000582,-0.797234,0.603669
odom,535.781000,0.402908,-1.447913,0.008786,0.000275,0.000512,-0.783635,0.621221
estimator,1716796039.471668,0.470908,-1.417305,0.005345,-0.000871,0.000743,-0.779662,0.626199
odom,535.815000,0.520940,-1.423252,0.008771,0.000256,0.000554,-0.787617,0.616165
estimator,1716796039.505943,0.402904,-1.447911,0.005527,-0.000891,0.000756,-0.783635,0.621221
odom,535.849000,0.508457,-1.415727,0.008776,0.000213,0.000553,-0.791528,0.611133
estimator,1716796039.539511,0.520935,-1.423249,0.005234,-0.000911,0.000790,-0.787616,0.616166
odom,535.883000,0.323452,-1.457098,0.008787,0.000178,0.000548,-0.794629,0.607095
estimator,1716796039.574155,0.508452,-1.415724,0.005257,-0.000955,0.000782,-0.791527,0.611133
odom,535.917000,0.283606,-1.464516,0.008764,0.000255,0.000582,-0.797234,0.603669
estimator,1716796039.623747,0.304978,-1.453134,0.005746,-0.000994,0.000772,-0.795340,0.606162
real,536.121000,0.460315,-1.543375,0.008781,0.000328,0.000484,-0.819211,0.573492
odom,535.951000,0.603866,-1.446824,0.008766,0.000344,0.000530,-0.801180,0.598423
estimator,1716796039.664176,0.302088,-1.468432,0.005760,-0.000995,0.000767,-0.796614,0.604487
odom,535.985000,0.504619,-1.446244,0.008777,0.000408,0.000450,-0.804743,0.593623
estimator,1716796039.698523,0.603861,-1.446821,0.005073,-0.000907,0.000707,-0.801179,0.598423
odom,536.019000,0.491692,-1.491587,0.008789,0.000424,0.000370,-0.808518,0.588471
estimator,1716796039.736353,0.504616,-1.446241,0.005303,-0.000845,0.000619,-0.804742,0.593623
odom,536.053000,0.609736,-1.502255,0.008787,0.000404,0.000396,-0.812260,0.583296
estimator,1716796039.775013,0.491690,-1.491585,0.005399,-0.000830,0.000532,-0.808518,0.588471
odom,536.087000,0.434345,-1.484058,0.008766,0.000387,0.000474,-0.815191,0.579192
estimator,1716796039.827033,0.523403,-1.484125,0.005308,-0.000854,0.000555,-0.812997,0.582266
real,536.325000,0.440293,-1.591718,0.008782,0.000404,0.000424,-0.844619,0.535367
odom,536.155000,0.494630,-1.502797,0.008780,0.000293,0.000500,-0.822674,0.568514
estimator,1716796039.862988,0.521051,-1.502006,0.005328,-0.000853,0.000545,-0.814912,0.579584
odom,536.189000,0.325253,-1.481304,0.008781,0.000246,0.000533,-0.826642,0.562728
estimator,1716796039.898126,0.494626,-1.502796,0.005428,-0.000948,0.000555,-0.822673,0.568514
odom,536.223000,0.334653,-1.476931,0.008775,0.000257,0.000547,-0.831205,0.555965
estimator,1716796039.932379,0.325249,-1.481303,0.005756,-0.000995,0.000580,-0.826641,0.562728
odom,536.257000,0.284201,-1.531081,0.008768,0.000320,0.000520,-0.835711,0.549169
estimator,1716796039.968088,0.334649,-1.476930,0.005725,-0.000984,0.000583,-0.831204,0.555966
odom,536.291000,0.409138,-1.513929,0.008769,0.000373,0.000475,-0.840168,0.542326
estimator,1716796040.007661,0.347055,-1.521894,0.005761,-0.000935,0.000551,-0.837905,0.545814
odom,536.325000,0.397906,-1.591202,0.008782,0.000404,0.000424,-0.844619,0.535367
estimator,1716796040.042834,0.346258,-1.523579,0.005762,-0.000924,0.000542,-0.837961,0.545729
real,536.529000,0.416010,-1.637800,0.008783,0.000316,0.000490,-0.867511,0.497417
odom,536.359000,0.466218,-1.500547,0.008777,0.000414,0.000420,-0.848974,0.528434
estimator,1716796040.077672,0.397903,-1.591200,0.005773,-0.000896,0.000477,-0.844619,0.535368
odom,536.393000,0.673243,-1.510605,0.008771,0.000415,0.000436,-0.852766,0.522292
estimator,1716796040.114822,0.466216,-1.500545,0.005496,-0.000886,0.000462,-0.848974,0.528434
odom,536.427000,0.536391,-1.610153,0.008780,0.000391,0.000438,-0.857011,0.515298
estimator,1716796040.149300,0.673240,-1.510603,0.005037,-0.000886,0.000469,-0.852766,0.522292
real,536.631000,0.401834,-1.660634,0.008773,0.000452,0.000393,-0.880845,0.473405
odom,536.461000,0.215692,-1.569135,0.008779,0.000358,0.000455,-0.859691,0.510814
estimator,1716796040.186613,0.536388,-1.610152,0.005483,-0.000910,0.000460,-0.857010,0.515298
odom,536.495000,0.367428,-1.606535,0.008783,0.000327,0.000470,-0.863391,0.504534
estimator,1716796040.254317,0.289744,-1.584731,0.005976,-0.000939,0.000471,-0.861275,0.508139
real,536.733000,0.386740,-1.682419,0.008779,0.000490,0.000344,-0.891433,0.453153
odom,536.563000,0.462071,-1.573319,0.008775,0.000350,0.000483,-0.871547,0.490311
estimator,1716796040.293232,0.293351,-1.591419,0.005992,-0.000945,0.000467,-0.861709,0.507401
odom,536.597000,0.411844,-1.603579,0.008781,0.000389,0.000433,-0.876162,0.482016
estimator,1716796040.329810,0.462068,-1.573318,0.005582,0.000924,-0.000457,0.871547,-0.490311
real,536.801000,0.376078,-1.696553,0.008780,0.000469,0.000365,-0.898740,0.438482
odom,536.665000,0.580608,-1.605941,0.008775,0.000476,0.000377,-0.883736,0.467986
estimator,1716796040.369475,0.411841,-1.603577,0.005738,0.000885,-0.000394,0.876162,-0.482016
odom,536.699000,0.385470,-1.598483,0.008780,0.000488,0.000350,-0.887706,0.460410
estimator,1716796040.465840,0.488260,-1.588949,0.005524,0.000793,-0.000311,0.885143,-0.465319
odom,536.801000,0.494820,-1.639645,0.008780,0.000469,0.000365,-0.898740,0.438482
estimator,1716796040.515578,0.477875,-1.614999,0.005542,0.000799,-0.000313,0.886905,-0.461951
odom,536.835000,0.380312,-1.664358,0.008789,0.000437,0.000351,-0.903201,0.429218
estimator,1716796040.556949,0.494818,-1.639644,0.005504,0.000817,-0.000295,0.898739,-0.438482
real,537.039000,0.333830,-1.743992,0.008766,0.000586,0.000269,-0.924943,0.380104
odom,536.869000,0.513810,-1.643432,0.008782,0.000430,0.000399,-0.906671,0.421838
estimator,1716796040.600236,0.380310,-1.664357,0.005802,0.000849,-0.000268,0.903200,-0.429219
odom,536.937000,0.406687,-1.692513,0.008790,0.000396,0.000375,-0.914976,0.403507
estimator,1716796040.661097,0.465053,-1.660133,0.005522,0.000840,-0.000306,0.910462,-0.413593
real,537.141000,0.314398,-1.762289,0.008769,0.000566,0.000276,-0.934221,0.356695
odom,536.971000,0.282809,-1.711280,0.008772,0.000450,0.000410,-0.918820,0.394677
estimator,1716796040.696550,0.455131,-1.674945,0.005580,0.000857,-0.000296,0.911389,-0.411545
odom,537.005000,0.661597,-1.725970,0.008758,0.000535,0.000381,-0.921793,0.387682
estimator,1716796040.734580,0.282807,-1.711279,0.005945,0.000806,-0.000312,0.918819,-0.394677
odom,537.073000,0.059879,-1.676817,0.008773,0.000596,0.000202,-0.928009,0.372558
estimator,1716796040.776836,0.661595,-1.725968,0.005103,0.000721,-0.000274,0.921793,-0.387682
odom,537.107000,0.273205,-1.722112,0.008778,0.000567,0.000244,-0.931016,0.364978
estimator,1716796040.857395,0.166696,-1.699809,0.006283,0.000655,-0.000078,0.929507,-0.368803
real,537.345000,0.273343,-1.795583,0.008771,0.000606,0.000191,-0.949306,0.314354
odom,537.175000,0.241043,-1.715158,0.008765,0.000587,0.000262,-0.937087,0.349096
estimator,1716796040.898250,0.166193,-1.700020,0.006276,0.000657,-0.000071,0.929525,-0.368758
odom,537.209000,0.359277,-1.676193,0.008768,0.000604,0.000205,-0.940455,0.339916
estimator,1716796040.936520,0.241043,-1.715157,0.006199,0.000635,-0.000066,0.937086,-0.349097
odom,537.243000,0.614543,-1.775379,0.008764,0.000618,0.000218,-0.943140,0.332394
estimator,1716796040.979006,0.359277,-1.676192,0.005899,0.000615,0.000003,0.940455,-0.339916
odom,537.311000,0.268770,-1.754525,0.008769,0.000618,0.000201,-0.947277,0.320415
estimator,1716796041.048942,0.440356,-1.761256,0.005637,0.000612,-0.000008,0.945226,-0.326416
real,537.549000,0.231144,-1.824522,0.008772,0.000611,0.000151,-0.960687,0.277634
odom,537.379000,0.272161,-1.726779,0.008769,0.000609,0.000223,-0.951275,0.308343
estimator,1716796041.090663,0.443116,-1.766495,0.005658,0.000600,0.000004,0.945367,-0.326007
odom,537.413000,0.260068,-1.740800,0.008758,0.000659,0.000191,-0.953261,0.302146
estimator,1716796041.129905,0.272161,-1.726778,0.005814,0.000607,0.000001,0.951275,-0.308343
odom,537.447000,0.305477,-1.735389,0.008755,0.000663,0.000187,-0.955148,0.296129
estimator,1716796041.170495,0.260068,-1.740800,0.005847,0.000555,0.000041,0.953261,-0.302146
real,537.651000,0.209115,-1.837831,0.008755,0.000657,0.000173,-0.966146,0.257995
odom,537.481000,0.166642,-1.750797,0.008755,0.000656,0.000244,-0.957062,0.289883
estimator,1716796041.245340,0.237176,-1.737106,0.005799,0.000618,0.000007,0.955851,-0.293851
odom,537.549000,0.225732,-1.767152,0.008772,0.000611,0.000151,-0.960687,0.277634
estimator,1716796041.288840,0.234939,-1.748783,0.005816,0.000550,0.000055,0.956483,-0.291787
odom,537.617000,0.279737,-1.775491,0.008750,0.000673,0.000225,-0.964057,0.265696
estimator,1716796041.334614,0.225732,-1.767153,0.005799,0.000590,0.000165,0.960687,-0.277634
odom,537.651000,0.306748,-1.741853,0.008755,0.000657,0.000173,-0.966146,0.257995
estimator,1716796041.375347,0.279737,-1.775490,0.005673,0.000525,0.000106,0.964057,-0.265696
real,537.855000,0.162529,-1.861866,0.008794,0.000409,0.000278,-0.977187,0.212380
odom,537.685000,0.015467,-1.746426,0.008768,0.000621,0.000162,-0.968203,0.250165
estimator,1716796041.418346,0.163230,-1.732597,0.005721,0.000543,0.000170,0.966348,-0.257237
odom,537.719000,0.119326,-1.792455,0.008770,0.000601,0.000208,-0.969945,0.243323
estimator,1716796041.455315,0.158987,-1.755705,0.005727,0.000537,0.000173,0.968418,-0.249332
real,537.923000,0.146668,-1.869037,0.008765,0.000401,0.000421,-0.980408,0.196974
odom,537.787000,0.159185,-1.760024,0.008795,0.000530,0.000093,-0.973724,0.227729
estimator,1716796041.493253,0.119326,-1.792454,0.005711,0.000554,0.000134,0.969945,-0.243323
odom,537.821000,0.064076,-1.823196,0.008832,0.000506,0.000211,-0.975460,0.220176
estimator,1716796041.530929,0.159185,-1.760025,0.005614,0.000619,0.000267,0.973724,-0.227729
odom,537.855000,0.317913,-1.801417,0.008794,0.000409,0.000278,-0.977187,0.212380
estimator,1716796041.569812,0.064077,-1.823196,0.005925,0.000640,0.000158,0.975460,-0.220175
real,538.025000,0.122292,-1.878561,0.008717,0.000850,0.000015,-0.984861,0.173344
odom,537.889000,0.120412,-1.807573,0.008833,0.000358,0.000428,-0.978816,0.204742
estimator,1716796041.609060,0.225085,-1.798237,0.005473,0.000742,0.000103,0.977829,-0.209404
odom,537.923000,0.161352,-1.855733,0.008765,0.000401,0.000421,-0.980408,0.196974
estimator,1716796041.647239,0.213252,-1.810242,0.005485,0.000734,0.000104,0.978306,-0.207164
real,538.127000,0.098825,-1.886481,0.008757,0.000671,0.000122,-0.988325,0.152357
odom,537.957000,0.223515,-1.811645,0.008735,0.000636,0.000333,-0.981952,0.189127
estimator,1716796041.684823,0.161349,-1.855731,0.005529,0.000687,0.000121,0.980408,-0.196975
odom,537.991000,0.111349,-1.811897,0.008695,0.000842,0.000148,-0.983434,0.181266
estimator,1716796041.722882,0.223514,-1.811643,0.005314,0.000447,0.000218,0.981952,-0.189128
