type,t,x,y,z,qx,qy,qz,qw
real,27.570000,1.012721,0.543903,0.008730,0.000160,0.000814,0.012778,0.999918
odom,27.604000,0.944312,0.562762,0.008733,0.000138,0.000789,0.011863,0.999929
estimator,1716641599.096069,0.947394,0.561346,0.012954,-0.000475,-0.000436,0.012065,0.999927
real,27.604000,1.021092,0.544106,0.008733,0.000138,0.000789,0.011863,0.999929
odom,27.638000,1.038925,0.633219,0.008729,-0.000026,0.000748,0.010946,0.999940
estimator,1716641599.130815,0.956173,0.571262,0.012952,-0.000475,-0.000436,0.012598,0.999920
real,27.638000,1.029463,0.544296,0.008729,-0.000026,0.000748,0.010946,0.999940
odom,27.672000,0.908108,0.558569,0.008739,-0.000157,0.000686,0.009938,0.999950
estimator,1716641599.165452,1.038927,0.633220,0.013096,-0.000638,-0.000477,0.010947,0.999940
real,27.672000,1.038324,0.544480,0.008739,-0.000157,0.000686,0.009938,0.999950
odom,27.706000,1.034111,0.598378,0.008747,-0.000174,0.000664,0.009019,0.999959
estimator,1716641599.196640,0.908109,0.558572,0.012873,-0.000768,-0.000540,0.009938,0.999950
real,27.706000,1.047161,0.544643,0.008747,-0.000174,0.000664,0.009019,0.999959
odom,27.740000,1.047611,0.608299,0.008748,-0.000110,0.000679,0.008101,0.999967
estimator,1716641599.230662,1.034111,0.598383,0.013144,-0.000784,-0.000562,0.009020,0.999959
real,27.740000,1.055998,0.544788,0.008748,-0.000110,0.000679,0.008101,0.999967
odom,27.774000,1.270830,0.604007,0.008737,0.000009,0.000735,0.007117,0.999974
estimator,1716641599.266160,1.155770,0.603555,0.013293,-0.000718,-0.000549,0.007417,0.999972
real,27.774000,1.064406,0.544909,0.008737,0.000009,0.000735,0.007117,0.999974
odom,27.808000,1.102804,0.613201,0.008728,0.000043,0.000772,0.006214,0.999980
estimator,1716641599.301130,1.162660,0.608643,0.013293,-0.000718,-0.000549,0.007514,0.999971
real,27.808000,1.072318,0.545010,0.008728,0.000043,0.000772,0.006214,0.999980
odom,27.842000,1.006986,0.610381,0.008735,-0.000050,0.000740,0.005287,0.999986
estimator,1716641599.335262,1.102805,0.613203,0.012956,-0.000683,-0.000513,0.006215,0.999980
real,27.842000,1.080225,0.545098,0.008735,-0.000050,0.000740,0.005287,0.999986
odom,27.876000,1.130109,0.572574,0.008755,-0.000109,0.000645,0.004319,0.999990
estimator,1716641599.367605,1.006988,0.610384,0.012720,-0.000774,-0.000545,0.005287,0.999986
real,27.876000,1.089070,0.545180,0.008755,-0.000109,0.000645,0.004319,0.999990
odom,27.910000,1.192266,0.568646,0.008771,-0.000104,0.000619,0.003383,0.999994
estimator,1716641599.400791,1.130109,0.572578,0.013111,-0.000832,-0.000641,0.004320,0.999990
real,27.910000,1.097907,0.545241,0.008771,-0.000104,0.000619,0.003383,0.999994
odom,27.944000,1.163608,0.604431,0.008777,-0.000016,0.000616,0.002448,0.999997
estimator,1716641599.435155,1.192266,0.568651,0.013293,-0.000825,-0.000668,0.003384,0.999994
real,27.944000,1.106745,0.545286,0.008777,-0.000016,0.000616,0.002448,0.999997
odom,27.978000,0.973846,0.618228,0.008748,0.000029,0.000710,0.001493,0.999999
estimator,1716641599.470339,1.057202,0.604341,0.013031,-0.000735,-0.000673,0.000404,0.999999
real,27.978000,1.114435,0.545312,0.008748,0.000029,0.000710,0.001493,0.999999
odom,28.012000,1.123537,0.607590,0.008728,-0.000023,0.000789,0.000532,1.000000
estimator,1716641599.504837,1.080250,0.618839,0.013040,-0.000738,-0.000670,0.004296,0.999990
real,28.012000,1.120970,0.545324,0.008728,-0.000023,0.000789,0.000532,1.000000
odom,28.046000,1.018806,0.579502,0.008729,-0.000085,0.000791,-0.000437,1.000000
estimator,1716641599.538002,1.123538,0.607594,0.013324,-0.000787,-0.000595,0.000532,0.999999
real,28.046000,1.126348,0.545322,0.008729,-0.000085,0.000791,-0.000437,1.000000
odom,28.080000,1.209040,0.633614,0.008732,-0.000092,0.000756,-0.001408,0.999999
estimator,1716641599.570851,1.018807,0.579506,0.013078,-0.000848,-0.000593,-0.000436,0.999999
real,28.080000,1.130570,0.545312,0.008732,-0.000092,0.000756,-0.001408,0.999999
odom,28.114000,1.063176,0.578283,0.008746,-0.000049,0.000714,-0.002445,0.999997
estimator,1716641599.604786,1.209041,0.633619,0.013526,-0.000853,-0.000629,-0.001407,0.999998
real,28.114000,1.133654,0.545298,0.008746,-0.000049,0.000714,-0.002445,0.999997
odom,28.148000,1.149264,0.550371,0.008783,0.000031,0.000630,-0.006930,0.999976
estimator,1716641599.641655,1.063177,0.578288,0.013220,-0.000809,-0.000672,-0.002444,0.999996
real,28.148000,1.136602,0.545267,0.008783,0.000031,0.000630,-0.006930,0.999976
odom,28.182000,1.052247,0.561246,0.008795,0.000072,0.000563,-0.013296,0.999911
estimator,1716641599.676652,1.097030,0.553344,0.013455,-0.000721,-0.000761,-0.009708,0.999952
real,28.182000,1.138940,0.545220,0.008795,0.000072,0.000563,-0.013296,0.999911
odom,28.216000,1.097643,0.620879,0.008793,0.000037,0.000564,-0.023288,0.999729
estimator,1716641599.711474,1.104499,0.558577,0.013458,-0.000721,-0.000762,-0.010370,0.999946
real,28.216000,1.141191,0.545144,0.008793,0.000037,0.000564,-0.023288,0.999729
odom,28.250000,1.083637,0.570138,0.008760,-0.000038,0.000659,-0.034848,0.999392
estimator,1716641599.745361,1.097641,0.620882,0.013397,-0.000740,-0.000771,-0.023288,0.999728
real,28.250000,1.142750,0.545061,0.008760,-0.000038,0.000659,-0.034848,0.999392
odom,28.284000,1.210340,0.638885,0.008744,-0.000038,0.000732,-0.048722,0.998812
estimator,1716641599.777549,1.083637,0.570142,0.013409,-0.000800,-0.000685,-0.034847,0.999392
real,28.284000,1.143833,0.544977,0.008744,-0.000038,0.000732,-0.048722,0.998812
odom,28.318000,1.221137,0.568196,0.008745,0.000027,0.000722,-0.064272,0.997932
estimator,1716641599.811427,1.210341,0.638889,0.013615,-0.000781,-0.000623,-0.048722,0.998812
real,28.318000,1.144254,0.544935,0.008745,0.000027,0.000722,-0.064272,0.997932
odom,28.352000,1.150876,0.555326,0.008759,0.000081,0.000652,-0.081371,0.996684
estimator,1716641599.845608,1.221138,0.568200,0.013759,-0.000695,-0.000644,-0.064271,0.997932
real,28.352000,1.144375,0.544923,0.008759,0.000081,0.000652,-0.081371,0.996684
odom,28.386000,1.143610,0.563799,0.008780,0.000046,0.000617,-0.098281,0.995159
estimator,1716641599.880964,1.151693,0.561560,0.013601,-0.000611,-0.000731,-0.089501,0.995986
real,28.386000,1.144441,0.544920,0.008780,0.000046,0.000617,-0.098281,0.995159
odom,28.420000,1.110969,0.639327,0.008772,0.000024,0.000621,-0.115141,0.993349
estimator,1716641599.915087,1.142901,0.557558,0.013595,-0.000611,-0.000731,-0.090182,0.995925
real,28.420000,1.144504,0.544916,0.008772,0.000024,0.000621,-0.115141,0.993349
odom,28.454000,1.216359,0.636811,0.008767,0.000048,0.000654,-0.131967,0.991254
estimator,1716641599.949122,1.110969,0.639330,0.013377,-0.000604,-0.000743,-0.115141,0.993349
real,28.454000,1.144567,0.544907,0.008767,0.000048,0.000654,-0.131967,0.991254
odom,28.488000,1.269845,0.584672,0.008751,0.000101,0.000689,-0.148754,0.988874
estimator,1716641599.982864,1.216359,0.636814,0.013646,-0.000557,-0.000721,-0.131967,0.991254
real,28.488000,1.144629,0.544898,0.008751,0.000101,0.000689,-0.148754,0.988874
odom,28.522000,1.090449,0.564102,0.008742,0.000115,0.000696,-0.165515,0.986207
estimator,1716641600.015543,1.269845,0.584674,0.013849,-0.000481,-0.000695,-0.148754,0.988874
real,28.522000,1.144693,0.544887,0.008742,0.000115,0.000696,-0.165515,0.986207
odom,28.556000,1.113647,0.547121,0.008758,0.000089,0.000681,-0.182256,0.983251
estimator,1716641600.053807,1.090449,0.564103,0.013412,-0.000443,-0.000698,-0.165515,0.986207
real,28.556000,1.144758,0.544873,0.008758,0.000089,0.000681,-0.182256,0.983251
odom,28.590000,1.118465,0.632146,0.008757,0.000104,0.000673,-0.198924,0.980015
estimator,1716641600.147106,1.119825,0.586871,0.013476,-0.000440,-0.000725,-0.189255,0.981928
real,28.590000,1.144819,0.544858,0.008757,0.000104,0.000673,-0.198924,0.980015
odom,28.624000,1.164018,0.630998,0.008748,0.000147,0.000676,-0.215515,0.976500
estimator,1716641600.172839,1.112838,0.592317,0.013461,-0.000438,-0.000726,-0.192090,0.981377
odom,28.658000,1.072598,0.594327,0.008758,0.000160,0.000683,-0.232055,0.972702
estimator,1716641600.198034,1.164018,0.631000,0.013535,-0.000366,-0.000734,-0.215515,0.976500
odom,28.692000,1.074203,0.600154,0.008751,0.000165,0.000649,-0.248510,0.968629
estimator,1716641600.221481,1.072598,0.594327,0.013372,-0.000329,-0.000737,-0.232055,0.972702
real,28.624000,1.144879,0.544840,0.008748,0.000147,0.000676,-0.215515,0.976500
odom,28.726000,1.188558,0.641012,0.008762,0.000169,0.000644,-0.264425,0.964406
estimator,1716641600.245152,1.074202,0.600155,0.013360,-0.000300,-0.000779,-0.248510,0.968629
real,28.658000,1.144940,0.544819,0.008758,0.000160,0.000683,-0.232055,0.972702
odom,28.760000,1.176290,0.585514,0.008782,0.000032,0.000639,-0.281407,0.959588
estimator,1716641600.269007,1.188557,0.641011,0.013594,-0.000272,-0.000791,-0.264425,0.964406
real,28.692000,1.145001,0.544798,0.008751,0.000165,0.000649,-0.248510,0.968629
real,28.726000,1.145026,0.544767,0.008762,0.000169,0.000644,-0.264425,0.964406
real,28.760000,1.145451,0.544518,0.008782,0.000032,0.000639,-0.281407,0.959588
odom,28.794000,1.135172,0.574574,0.008767,-0.000056,0.000605,-0.298004,0.954564
estimator,1716641600.304305,1.160836,0.574284,0.013665,-0.000378,-0.000806,-0.287151,0.957885
real,28.794000,1.145798,0.544442,0.008767,-0.000056,0.000605,-0.298004,0.954564
odom,28.828000,1.137959,0.630358,0.008752,0.000005,0.000665,-0.313809,0.949486
estimator,1716641600.332353,1.150499,0.585992,0.013638,-0.000374,-0.000808,-0.292138,0.956376
real,28.828000,1.145823,0.544407,0.008752,0.000005,0.000665,-0.313809,0.949486
odom,28.862000,1.047719,0.587074,0.008760,0.000005,0.000698,-0.330268,0.943887
estimator,1716641600.365098,1.137958,0.630359,0.013541,-0.000285,-0.000754,-0.313809,0.949486
real,28.862000,1.146144,0.544158,0.008760,0.000005,0.000698,-0.330268,0.943887
odom,28.896000,1.303818,0.557203,0.008766,-0.000035,0.000733,-0.344993,0.938605
estimator,1716641600.399580,1.047719,0.587075,0.013386,-0.000261,-0.000725,-0.330268,0.943887
real,28.896000,1.146068,0.544286,0.008766,-0.000035,0.000733,-0.344993,0.938605
odom,28.930000,1.153618,0.582211,0.008741,-0.000051,0.000729,-0.358552,0.933509
estimator,1716641600.436114,1.303818,0.557204,0.014078,-0.000279,-0.000695,-0.344993,0.938605
real,28.930000,1.145636,0.544698,0.008741,-0.000051,0.000729,-0.358552,0.933509
odom,28.964000,1.218782,0.569498,0.008767,-0.000076,0.000633,-0.373555,0.927608
estimator,1716641600.469857,1.153620,0.582212,0.013639,-0.000273,-0.000701,-0.358552,0.933509
real,28.964000,1.145671,0.544716,0.008767,-0.000076,0.000633,-0.373555,0.927608
odom,28.998000,1.191149,0.618716,0.008771,-0.000080,0.000634,-0.386636,0.922232
estimator,1716641600.508217,1.205872,0.589834,0.013808,-0.000271,-0.000803,-0.378723,0.925510
real,28.998000,1.145263,0.545141,0.008771,-0.000080,0.000634,-0.386636,0.922232
odom,29.032000,1.050400,0.564326,0.008768,-0.000086,0.000604,-0.401732,0.915757
estimator,1716641600.540962,1.204284,0.598533,0.013797,-0.000269,-0.000803,-0.381449,0.924390
real,29.032000,1.145282,0.545186,0.008768,-0.000086,0.000604,-0.401732,0.915757
odom,29.066000,1.235790,0.623540,0.008770,-0.000076,0.000610,-0.417236,0.908798
estimator,1716641600.573483,1.050400,0.564329,0.013479,-0.000246,-0.000837,-0.401731,0.915757
real,29.066000,1.145428,0.545057,0.008770,-0.000076,0.000610,-0.417236,0.908798
odom,29.100000,1.161116,0.613344,0.008754,0.000012,0.000696,-0.431019,0.902343
estimator,1716641600.606717,1.235790,0.623543,0.013861,-0.000211,-0.000834,-0.417236,0.908798
real,29.100000,1.145168,0.545384,0.008754,0.000012,0.000696,-0.431019,0.902343
odom,29.134000,1.189924,0.584645,0.008758,0.000123,0.000688,-0.445673,0.895195
estimator,1716641600.638059,1.161116,0.613346,0.013671,-0.000102,-0.000750,-0.431018,0.902343
real,29.134000,1.145137,0.545427,0.008758,0.000123,0.000688,-0.445673,0.895195
odom,29.168000,1.267002,0.632529,0.008754,0.000238,0.000650,-0.458364,0.888764
estimator,1716641600.672060,1.189924,0.584645,0.013790,0.000034,-0.000759,-0.445673,0.895195
real,29.168000,1.144759,0.545939,0.008754,0.000238,0.000650,-0.458364,0.888764
odom,29.202000,1.033183,0.642128,0.008763,0.000296,0.000576,-0.470320,0.882495
estimator,1716641600.711752,1.149808,0.638376,0.013722,0.000174,-0.000797,-0.464285,0.885685
real,29.202000,1.144271,0.546646,0.008763,0.000296,0.000576,-0.470320,0.882495
odom,29.236000,1.290812,0.642366,0.008774,0.000179,0.000568,-0.482511,0.875889
estimator,1716641600.742990,1.150442,0.637844,0.013723,0.000174,-0.000797,-0.464447,0.885601
real,29.236000,1.144382,0.546487,0.008774,0.000179,0.000568,-0.482511,0.875889
odom,29.270000,1.144570,0.564669,0.008773,0.000003,0.000646,-0.496412,0.868087
estimator,1716641600.774610,1.290808,0.642365,0.014153,0.000082,-0.000808,-0.482512,0.875889
real,29.270000,1.144792,0.545843,0.008773,0.000003,0.000646,-0.496412,0.868087
odom,29.304000,1.304134,0.627370,0.008763,-0.000106,0.000644,-0.511357,0.859368
estimator,1716641600.807401,1.144569,0.564669,0.013929,-0.000073,-0.000730,-0.496413,0.868086
real,29.304000,1.145225,0.545297,0.008763,-0.000106,0.000644,-0.511357,0.859368
odom,29.338000,0.929784,0.559629,0.008753,-0.000062,0.000675,-0.525903,0.850544
estimator,1716641600.842212,1.304134,0.627372,0.014194,-0.000157,-0.000733,-0.511356,0.859368
real,29.338000,1.145482,0.544830,0.008753,-0.000062,0.000675,-0.525903,0.850544
odom,29.372000,1.212377,0.582112,0.008727,0.000099,0.000735,-0.540284,0.841483
estimator,1716641600.875802,1.072304,0.568902,0.013568,-0.000084,-0.000704,-0.532894,0.846182
real,29.372000,1.145714,0.544353,0.008727,0.000099,0.000735,-0.540284,0.841483
odom,29.406000,1.183217,0.577116,0.008738,0.000314,0.000730,-0.554494,0.832187
estimator,1716641600.912046,1.070016,0.570506,0.013564,-0.000083,-0.000704,-0.533435,0.845841
real,29.406000,1.145923,0.543869,0.008738,0.000314,0.000730,-0.554494,0.832187
odom,29.440000,1.001733,0.633276,0.008728,0.000471,0.000614,-0.568559,0.822642
estimator,1716641600.945864,1.183218,0.577114,0.013707,0.000162,-0.000709,-0.554494,0.832187
real,29.440000,1.146119,0.543380,0.008728,0.000471,0.000614,-0.568559,0.822642
odom,29.474000,1.179846,0.579532,0.008755,0.000475,0.000503,-0.582425,0.812884
estimator,1716641600.977668,1.001731,0.633273,0.013189,0.000344,-0.000827,-0.568559,0.822642
real,29.474000,1.146291,0.542888,0.008755,0.000475,0.000503,-0.582425,0.812884
odom,29.508000,1.149400,0.611163,0.008769,0.000392,0.000511,-0.596031,0.802961
estimator,1716641601.011862,1.179842,0.579529,0.013712,0.000372,-0.000941,-0.582426,0.812883
real,29.508000,1.146299,0.542867,0.008769,0.000392,0.000511,-0.596031,0.802961
odom,29.542000,1.297277,0.595468,0.008762,0.000289,0.000560,-0.609476,0.792804
estimator,1716641601.046209,1.149395,0.611160,0.013600,0.000314,-0.000934,-0.596031,0.802960
real,29.542000,1.146628,0.541733,0.008762,0.000289,0.000560,-0.609476,0.792804
odom,29.576000,1.264216,0.630713,0.008774,0.000210,0.000543,-0.622441,0.782667
estimator,1716641601.080924,1.280296,0.612228,0.013911,0.000241,-0.000884,-0.615526,0.788116
real,29.576000,1.147163,0.539579,0.008774,0.000210,0.000543,-0.622441,0.782667
odom,29.610000,1.190576,0.633802,0.008780,0.000170,0.000552,-0.635636,0.771989
estimator,1716641601.114808,1.281443,0.614211,0.013911,0.000242,-0.000884,-0.616412,0.787423
real,29.610000,1.147663,0.537244,0.008780,0.000170,0.000552,-0.635636,0.771989
odom,29.644000,0.935389,0.611383,0.008764,0.000161,0.000623,-0.648667,0.761072
estimator,1716641601.148187,1.190573,0.633801,0.013703,0.000233,-0.000872,-0.635636,0.771988
real,29.644000,1.148087,0.534893,0.008764,0.000161,0.000623,-0.648667,0.761072
odom,29.678000,1.169142,0.605488,0.008756,0.000189,0.000617,-0.661505,0.749940
estimator,1716641601.182864,0.935387,0.611383,0.013144,0.000248,-0.000800,-0.648667,0.761072
real,29.678000,1.148426,0.532531,0.008756,0.000189,0.000617,-0.661505,0.749940
odom,29.712000,1.287026,0.617986,0.008782,0.000175,0.000538,-0.673769,0.738942
estimator,1716641601.215307,1.169140,0.605486,0.013679,0.000300,-0.000804,-0.661505,0.749940
real,29.712000,1.148789,0.529177,0.008782,0.000175,0.000538,-0.673769,0.738942
odom,29.746000,1.203672,0.539782,0.008788,0.000138,0.000544,-0.686145,0.727465
estimator,1716641601.249929,1.287023,0.617985,0.013952,0.000309,-0.000882,-0.673769,0.738942
real,29.746000,1.149073,0.525447,0.008788,0.000138,0.000544,-0.686145,0.727465
odom,29.780000,1.146261,0.575402,0.008772,0.000118,0.000630,-0.698413,0.715694
estimator,1716641601.287983,1.178543,0.556676,0.013846,0.000303,-0.000871,-0.691481,0.722394
real,29.780000,1.149235,0.521669,0.008772,0.000118,0.000630,-0.698413,0.715694
odom,29.814000,1.248017,0.533898,0.008769,0.000131,0.000635,-0.710483,0.703714
estimator,1716641601.321424,1.171628,0.558879,0.013833,0.000305,-0.000871,-0.693148,0.720795
real,29.814000,1.149262,0.517887,0.008769,0.000131,0.000635,-0.710483,0.703714
odom,29.848000,1.211285,0.546070,0.008766,0.000173,0.000604,-0.722237,0.691645
estimator,1716641601.354336,1.248015,0.533897,0.014096,0.000350,-0.000859,-0.710483,0.703713
real,29.848000,1.149177,0.514641,0.008766,0.000173,0.000604,-0.722237,0.691645
odom,29.882000,1.188781,0.558575,0.008771,0.000198,0.000567,-0.733902,0.679255
estimator,1716641601.390551,1.211283,0.546068,0.013981,0.000417,-0.000886,-0.722237,0.691645
real,29.882000,1.148977,0.511333,0.008771,0.000198,0.000567,-0.733902,0.679255
odom,29.916000,1.271714,0.524907,0.008776,0.000208,0.000557,-0.745355,0.666667
estimator,1716641601.424820,1.188777,0.558574,0.013909,0.000467,-0.000919,-0.733902,0.679254
real,29.916000,1.148664,0.508035,0.008776,0.000208,0.000557,-0.745355,0.666667
odom,29.950000,1.171428,0.528506,0.008768,0.000226,0.000567,-0.756133,0.654418
estimator,1716641601.458441,1.271710,0.524906,0.014176,0.000503,-0.000924,-0.745355,0.666666
real,29.950000,1.148276,0.505002,0.008768,0.000226,0.000567,-0.756133,0.654418
odom,29.984000,1.126946,0.546202,0.008772,0.000229,0.000549,-0.767163,0.641452
estimator,1716641601.495135,1.157396,0.540845,0.013883,0.000551,-0.000905,-0.761087,0.648648
real,29.984000,1.147744,0.501733,0.008772,0.000229,0.000549,-0.767163,0.641452
odom,30.018000,1.047805,0.524615,0.008773,0.000255,0.000539,-0.776816,0.629727
estimator,1716641601.524922,1.141157,0.534072,0.013854,0.000553,-0.000904,-0.762358,0.647155
real,30.018000,1.147228,0.499102,0.008773,0.000255,0.000539,-0.776816,0.629727
odom,30.052000,1.026936,0.574734,0.008782,0.000286,0.000496,-0.786933,0.617038
estimator,1716641601.559708,1.047801,0.524613,0.013670,0.000607,-0.000904,-0.776816,0.629726
real,30.052000,1.146652,0.496581,0.008782,0.000286,0.000496,-0.786933,0.617038
odom,30.086000,1.253666,0.532823,0.008793,0.000296,0.000457,-0.797338,0.603533
estimator,1716641601.600070,1.026932,0.574733,0.013539,0.000662,-0.000941,-0.786933,0.617037
real,30.086000,1.145927,0.493829,0.008793,0.000296,0.000457,-0.797338,0.603533
odom,30.120000,1.237632,0.583643,0.008780,0.000316,0.000495,-0.807673,0.589631
estimator,1716641601.629565,1.253660,0.532822,0.014162,0.000697,-0.000972,-0.797338,0.603532
real,30.120000,1.145097,0.491074,0.008780,0.000316,0.000495,-0.807673,0.589631
odom,30.154000,1.265390,0.510007,0.008783,0.000293,0.000476,-0.817449,0.576001
estimator,1716641601.662663,1.237626,0.583641,0.014019,0.000741,-0.000928,-0.807673,0.589630
real,30.154000,1.143862,0.487420,0.008783,0.000293,0.000476,-0.817449,0.576001
odom,30.188000,1.178143,0.515458,0.008783,0.000284,0.000493,-0.827118,0.562028
estimator,1716641601.750241,1.223338,0.510403,0.014124,0.000749,-0.000934,-0.821661,0.569976
real,30.188000,1.142370,0.483452,0.008783,0.000284,0.000493,-0.827118,0.562028
odom,30.222000,1.155149,0.488025,0.008773,0.000317,0.000510,-0.836561,0.547873
estimator,1716641601.774537,1.220231,0.515724,0.014113,0.000751,-0.000933,-0.822900,0.568186
odom,30.256000,1.116508,0.490085,0.008773,0.000375,0.000464,-0.845766,0.533554
estimator,1716641601.799301,1.155143,0.488023,0.013999,0.000814,-0.000900,-0.836561,0.547873
odom,30.290000,1.116069,0.543394,0.008781,0.000443,0.000400,-0.854744,0.519050
estimator,1716641601.823182,1.116502,0.490083,0.013903,0.000896,-0.000938,-0.845766,0.533553
real,30.222000,1.140742,0.479538,0.008773,0.000317,0.000510,-0.836561,0.547873
real,30.256000,1.138981,0.475682,0.008773,0.000375,0.000464,-0.845766,0.533554
real,30.290000,1.137091,0.471885,0.008781,0.000443,0.000400,-0.854744,0.519050
odom,30.324000,1.193524,0.557763,0.008765,0.000547,0.000352,-0.862927,0.505328
estimator,1716641601.852855,1.116062,0.543393,0.013813,0.000988,-0.000993,-0.854743,0.519049
real,30.324000,1.135452,0.468855,0.008765,0.000547,0.000352,-0.862927,0.505328
odom,30.358000,1.095927,0.511258,0.008764,0.000600,0.000302,-0.871296,0.490758
estimator,1716641601.885524,1.193516,0.557762,0.013956,0.001115,-0.001032,-0.862927,0.505327
real,30.358000,1.133580,0.465646,0.008764,0.000600,0.000302,-0.871296,0.490758
odom,30.392000,1.001774,0.524983,0.008756,0.000590,0.000316,-0.879150,0.476544
estimator,1716641601.926310,1.053572,0.521502,0.013667,-0.001201,0.001061,0.875850,-0.482581
real,30.392000,1.131710,0.462665,0.008756,0.000590,0.000316,-0.879150,0.476544
odom,30.426000,1.236515,0.520294,0.008762,0.000567,0.000330,-0.887090,0.461596
estimator,1716641601.956003,1.044292,0.515512,0.013642,-0.001198,0.001064,0.874735,-0.484598
real,30.426000,1.129613,0.459554,0.008762,0.000567,0.000330,-0.887090,0.461596
odom,30.460000,1.184194,0.469529,0.008761,0.000593,0.000315,-0.894803,0.446461
estimator,1716641601.989855,1.236505,0.520293,0.014079,-0.001208,0.001028,0.887090,-0.461594
real,30.460000,1.127396,0.456499,0.008761,0.000593,0.000315,-0.894803,0.446461
odom,30.494000,1.096726,0.485830,0.008762,0.000614,0.000281,-0.902215,0.431287
estimator,1716641602.022630,1.184184,0.469528,0.014045,-0.001257,0.001032,0.894802,-0.446459
real,30.494000,1.124809,0.453177,0.008762,0.000614,0.000281,-0.902215,0.431287
odom,30.528000,0.986551,0.481976,0.008751,0.000619,0.000295,-0.908801,0.417229
estimator,1716641602.057181,1.096716,0.485829,0.013808,-0.001301,0.001055,0.902214,-0.431285
real,30.528000,1.122044,0.449853,0.008751,0.000619,0.000295,-0.908801,0.417229
odom,30.562000,1.116372,0.520494,0.008744,0.000646,0.000313,-0.915030,0.403386
estimator,1716641602.088386,0.986541,0.481975,0.013541,-0.001326,0.001030,0.908801,-0.417227
real,30.562000,1.119238,0.446682,0.008744,0.000646,0.000313,-0.915030,0.403386
odom,30.596000,1.150834,0.465151,0.008739,0.000675,0.000256,-0.921041,0.389464
estimator,1716641602.123658,1.134151,0.492747,0.013853,-0.001380,0.000991,0.917989,-0.396603
real,30.596000,1.116335,0.443597,0.008739,0.000675,0.000256,-0.921041,0.389464
odom,30.630000,1.152149,0.449818,0.008742,0.000670,0.000260,-0.926268,0.376866
estimator,1716641602.156547,1.132579,0.492671,0.013847,-0.001381,0.000990,0.918125,-0.396288
real,30.630000,1.113641,0.440894,0.008742,0.000670,0.000260,-0.926268,0.376866
odom,30.664000,1.050304,0.526149,0.008747,0.000652,0.000281,-0.931232,0.364425
estimator,1716641602.190833,1.152137,0.449818,0.013961,-0.001401,0.000966,0.926267,-0.376864
real,30.664000,1.110914,0.438298,0.008747,0.000652,0.000281,-0.931232,0.364425
odom,30.698000,1.156740,0.513867,0.008751,0.000673,0.000226,-0.936023,0.351939
estimator,1716641602.222733,1.050294,0.526148,0.013602,-0.001399,0.000935,0.931232,-0.364424
real,30.698000,1.108116,0.435778,0.008751,0.000673,0.000226,-0.936023,0.351939
odom,30.732000,1.108102,0.455057,0.008742,0.000683,0.000211,-0.940639,0.339408
estimator,1716641602.257873,1.156729,0.513866,0.013870,-0.001435,0.000979,0.936022,-0.351938
real,30.732000,1.105253,0.433333,0.008742,0.000683,0.000211,-0.940639,0.339408
odom,30.766000,1.016228,0.528105,0.008745,0.000686,0.000238,-0.945089,0.326811
estimator,1716641602.291680,1.108091,0.455057,0.013851,-0.001462,0.000985,0.940638,-0.339406
real,30.766000,1.102324,0.430964,0.008745,0.000686,0.000238,-0.945089,0.326811
odom,30.800000,1.270777,0.504108,0.008741,0.000701,0.000220,-0.949369,0.314163
estimator,1716641602.338026,1.140298,0.517035,0.013952,-0.001487,0.000937,0.947162,-0.320751
real,30.800000,1.099334,0.428673,0.008741,0.000701,0.000220,-0.949369,0.314163
odom,30.834000,1.049773,0.451328,0.008738,0.000715,0.000188,-0.953477,0.301464
estimator,1716641602.365216,1.146561,0.513586,0.013977,-0.001487,0.000937,0.947280,-0.320403
real,30.834000,1.096282,0.426464,0.008738,0.000715,0.000188,-0.953477,0.301464
odom,30.868000,1.051233,0.483619,0.008730,0.000729,0.000223,-0.957480,0.288499
estimator,1716641602.398130,1.049761,0.451329,0.014010,-0.001523,0.000948,0.953476,-0.301462
real,30.868000,1.093509,0.424565,0.008730,0.000729,0.000223,-0.957480,0.288499
odom,30.902000,1.162158,0.497647,0.008736,0.000718,0.000216,-0.961244,0.275699
estimator,1716641602.430107,1.051221,0.483618,0.013951,-0.001552,0.000902,0.957479,-0.288497
real,30.902000,1.090735,0.422774,0.008736,0.000718,0.000216,-0.961244,0.275699
odom,30.936000,1.093846,0.477566,0.008741,0.000712,0.000170,-0.964427,0.264349
estimator,1716641602.463323,1.162145,0.497647,0.014180,-0.001557,0.000897,0.961243,-0.275697
real,30.936000,1.087872,0.421028,0.008741,0.000712,0.000170,-0.964427,0.264349
odom,30.970000,1.024245,0.433283,0.008734,0.000718,0.000166,-0.967419,0.253180
estimator,1716641602.498385,1.093833,0.477567,0.014067,-0.001564,0.000934,0.964426,-0.264348
real,30.970000,1.085019,0.419377,0.008734,0.000718,0.000166,-0.967419,0.253180
odom,31.004000,1.049497,0.498997,0.008729,0.000720,0.000184,-0.970280,0.241983
estimator,1716641602.536152,1.039044,0.471145,0.013993,-0.001588,0.000918,0.968947,-0.247264
real,31.004000,1.082127,0.417791,0.008729,0.000720,0.000184,-0.970280,0.241983
odom,31.038000,1.126451,0.484070,0.008721,0.000747,0.000170,-0.972660,0.232232
estimator,1716641602.564602,1.035132,0.460957,0.013990,-0.001587,0.000919,0.968782,-0.247906
real,31.038000,1.079736,0.416547,0.008721,0.000747,0.000170,-0.972660,0.232232
