type,t,x,y,z,qx,qy,qz,qw
odom,28.424000,1.288514,0.344911,0.008736,0.000723,0.000072,-0.996243,0.086601
estimator,1716590984.034559,1.258579,0.452633,0.000234,0.000327,-0.000108,0.991664,-0.128850
odom,28.458000,1.185681,0.339907,0.008745,0.000702,0.000039,-0.997177,0.075082
estimator,1716590984.058225,1.288517,0.344913,0.000301,0.000334,-0.000033,0.996243,-0.086601
odom,28.492000,1.227283,0.386155,0.008736,0.000740,0.000032,-0.997864,0.065314
estimator,1716590984.082428,1.185683,0.339908,0.000526,0.000355,0.000012,0.997177,-0.075082
odom,28.526000,1.256307,0.352338,0.008726,0.000755,0.000054,-0.998455,0.055552
estimator,1716590984.202308,1.086781,0.359406,0.014143,-0.001546,-0.000188,0.998095,-0.061677
odom,28.594000,1.253410,0.480364,0.008748,0.000699,-0.000003,-0.999396,0.034747
estimator,1716590984.228464,1.243942,0.373915,0.000410,0.000316,0.000032,0.998209,-0.059823
real,28.798000,1.212564,0.401033,0.008741,0.000724,0.000000,-0.999908,-0.013561
odom,28.628000,1.215142,0.304497,0.008744,0.000725,0.000026,-0.999730,0.023205
estimator,1716590984.253425,1.253412,0.480362,0.000397,0.000369,0.000114,0.999396,-0.034747
odom,28.662000,1.186818,0.430327,0.008725,0.000781,0.000022,-0.999892,0.014662
estimator,1716590984.278351,1.215144,0.304497,0.000526,0.000341,0.000097,0.999731,-0.023205
odom,28.696000,1.136848,0.400555,0.008741,0.000709,-0.000026,-0.999981,0.006131
estimator,1716590984.388093,-0.094467,-4.004884,-0.040357,0.008001,0.001039,0.979689,0.200362
odom,28.798000,1.257356,0.375616,0.008741,0.000724,0.000000,-0.999908,-0.013561
estimator,1716590984.413069,1.138072,0.412469,0.000562,0.000283,0.000112,0.999971,-0.007603
real,28.968000,1.169097,0.402415,0.008738,0.000713,-0.000012,-0.999947,-0.010313
odom,28.832000,1.113087,0.487479,0.008737,0.000729,-0.000045,-0.999856,-0.016937
estimator,1716590984.436752,1.257360,0.375615,0.000331,0.000267,0.000106,0.999908,0.013561
real,29.002000,1.160330,0.402552,0.008743,0.000729,0.000056,-0.999990,-0.004375
odom,28.866000,1.109886,0.457727,0.008733,0.000740,0.000014,-0.999839,-0.017941
estimator,1716590984.462372,1.113091,0.487477,0.000593,0.000261,0.000154,0.999857,0.016937
odom,28.900000,1.188751,0.307867,0.008727,0.000778,0.000027,-0.999851,-0.017218
estimator,1716590984.486367,1.109889,0.457726,0.000601,0.000250,0.000096,0.999839,0.017941
odom,28.968000,1.144151,0.337296,0.008738,0.000713,-0.000012,-0.999947,-0.010313
estimator,1716590984.693225,1.897262,-2.723445,-0.135140,-0.012777,0.001056,0.997710,0.066411
odom,29.104000,1.201548,0.397930,0.008748,0.000700,0.000021,-0.999976,0.006921
estimator,1716590984.718070,1.149863,0.321282,0.000481,0.000212,0.000081,0.999949,0.010145
real,29.274000,1.089801,0.400958,0.008777,0.000607,0.000042,-0.999561,0.029613
odom,29.138000,1.158828,0.314604,0.008747,0.000697,0.000051,-0.999936,0.011311
estimator,1716590984.848557,1.118388,0.603226,-0.020111,-0.006769,-0.001603,0.999583,-0.028032
odom,29.240000,1.139952,0.485312,0.008774,0.000623,0.000012,-0.999682,0.025220
estimator,1716590984.877539,1.167329,0.349915,0.000399,0.000226,0.000030,0.999923,-0.012376
odom,29.274000,1.141548,0.371528,0.008777,0.000607,0.000042,-0.999561,0.029613
estimator,1716590984.902629,1.139955,0.485311,0.000439,0.000301,0.000057,0.999682,-0.025220
odom,29.308000,1.037109,0.408640,0.008782,0.000593,0.000037,-0.999422,0.033999
estimator,1716590985.022189,1.100126,0.480783,0.130726,-0.002144,0.020517,0.966952,-0.254124
odom,29.410000,1.058279,0.412470,0.008791,0.000584,0.000057,-0.998590,0.053088
estimator,1716590985.047715,1.079496,0.389065,0.000499,0.000317,0.000022,0.999464,-0.032745
odom,29.444000,1.052144,0.464895,0.008790,0.000577,0.000051,-0.998099,0.061623
estimator,1716590985.072476,1.058282,0.412471,0.000497,0.000327,-0.000016,0.998590,-0.053088
real,29.614000,1.003343,0.390413,0.008786,0.000582,0.000081,-0.995781,0.091760
odom,29.478000,1.096259,0.445236,0.008795,0.000558,0.000045,-0.997578,0.069550
estimator,1716590985.099358,1.052146,0.464895,0.000497,0.000334,-0.000018,0.998099,-0.061623
odom,29.512000,1.049016,0.411512,0.008799,0.000558,0.000111,-0.996994,0.077480
estimator,1716590985.224012,1.141283,-0.052366,0.015398,0.008265,-0.000937,0.998703,-0.050231
odom,29.614000,1.078122,0.322529,0.008786,0.000582,0.000081,-0.995781,0.091760
estimator,1716590985.248762,1.057830,0.425387,0.000454,0.000353,-0.000022,0.997015,-0.077208
real,29.784000,0.961587,0.381335,0.008728,0.000765,0.000031,-0.992698,0.120626
odom,29.648000,1.048350,0.366434,0.008804,0.000538,0.000117,-0.995213,0.097729
estimator,1716590985.274485,1.078125,0.322529,0.000424,0.000330,-0.000005,0.995781,-0.091760
odom,29.682000,0.936859,0.426784,0.008810,0.000481,0.000220,-0.994651,0.103294
estimator,1716590985.299009,1.048353,0.366434,0.000481,0.000375,-0.000047,0.995213,-0.097729
odom,29.716000,1.062364,0.457619,0.008798,0.000459,0.000235,-0.993991,0.109463
estimator,1716590985.460160,1.789204,1.762190,-0.012154,0.004012,0.006044,0.777988,0.628237
odom,29.852000,0.874317,0.279758,0.008761,0.000660,0.000134,-0.991463,0.130389
estimator,1716590985.485191,0.988070,0.437745,0.000626,0.000432,-0.000157,0.994087,-0.108584
odom,29.886000,0.987657,0.281285,0.008787,0.000525,0.000129,-0.990637,0.136518
estimator,1716590985.601223,1.369440,0.589723,-0.013523,-0.000185,-0.002769,0.991206,-0.132297
odom,29.988000,0.826544,0.443348,0.008799,0.000599,0.000132,-0.987394,0.158283
estimator,1716590985.624799,0.926351,0.282723,0.000922,0.000232,-0.000076,0.991073,-0.133322
real,30.192000,0.864475,0.349010,0.008779,0.000588,0.000178,-0.978200,0.207665
odom,30.022000,0.910618,0.390591,0.008797,0.000588,0.000085,-0.986091,0.166205
estimator,1716590985.648766,0.826547,0.443351,0.001102,0.000158,-0.000096,0.987394,-0.158284
odom,30.056000,0.860935,0.314495,0.008783,0.000553,0.000126,-0.984477,0.175513
estimator,1716590985.673726,0.910621,0.390592,0.000991,0.000170,-0.000055,0.986091,-0.166205
odom,30.090000,0.836747,0.339984,0.008788,0.000501,0.000209,-0.982963,0.183805
estimator,1716590985.699642,0.860939,0.314496,0.001075,0.000205,-0.000103,0.984477,-0.175513
odom,30.124000,0.818918,0.296090,0.008799,0.000528,0.000242,-0.981406,0.191943
estimator,1716590985.825205,0.919188,0.213089,-0.001485,0.005818,0.001267,0.980809,-0.194881
real,30.396000,0.829935,0.331976,0.008763,0.000650,0.000219,-0.967042,0.254615
odom,30.226000,0.785121,0.248178,0.008778,0.000595,0.000139,-0.976509,0.215478
estimator,1716590985.849346,0.824571,0.318748,0.001109,0.000256,-0.000194,0.982188,-0.187901
odom,30.260000,0.771036,0.244964,0.008779,0.000563,0.000155,-0.974752,0.223289
estimator,1716590985.873094,0.785124,0.248180,0.001158,0.000190,-0.000110,0.976509,-0.215478
odom,30.294000,0.868893,0.381862,0.008779,0.000606,0.000183,-0.972890,0.231269
estimator,1716590985.898709,0.771037,0.244966,0.001182,0.000222,-0.000132,0.974752,-0.223289
real,30.464000,0.826107,0.329742,0.008766,0.000635,0.000177,-0.963302,0.268421
odom,30.328000,0.831760,0.384770,0.008779,0.000622,0.000128,-0.970996,0.239094
estimator,1716590986.062917,0.670540,0.772780,0.002732,-0.001314,-0.002955,0.972103,-0.234532
real,30.600000,0.824507,0.328730,0.008771,0.000618,0.000187,-0.961379,0.275226
odom,30.430000,0.838718,0.387863,0.008755,0.000668,0.000243,-0.964968,0.262367
estimator,1716590986.087855,0.849533,0.382408,0.000988,0.000179,-0.000167,0.971929,-0.235273
odom,30.464000,0.898185,0.408123,0.008766,0.000635,0.000177,-0.963302,0.268421
estimator,1716590986.113260,0.838721,0.387870,0.000961,0.000130,-0.000301,0.964968,-0.262368
real,30.668000,0.824426,0.328673,0.008784,0.000566,0.000199,-0.961806,0.273730
odom,30.498000,0.861189,0.385772,0.008777,0.000593,0.000143,-0.962070,0.272803
estimator,1716590986.235356,0.725586,0.309092,-0.006148,-0.001302,0.003060,0.962662,-0.270685
odom,30.634000,0.775174,0.230408,0.008777,0.000595,0.000143,-0.961474,0.274895
estimator,1716590986.260499,0.879960,0.397434,0.000876,0.000162,-0.000240,0.962686,-0.270619
real,30.804000,0.824423,0.328669,0.008779,0.000583,0.000180,-0.962465,0.271405
odom,30.668000,0.748388,0.365695,0.008784,0.000566,0.000199,-0.961806,0.273730
estimator,1716590986.286068,0.775177,0.230411,0.001044,0.000159,-0.000242,0.961474,-0.274895
odom,30.702000,0.921732,0.362400,0.008776,0.000567,0.000243,-0.961806,0.273732
estimator,1716590986.312845,0.748390,0.365699,0.001061,0.000187,-0.000297,0.961807,-0.273730
odom,30.736000,0.734463,0.283571,0.008777,0.000559,0.000225,-0.962073,0.272790
estimator,1716590986.464095,-0.117329,-1.810387,-0.062705,0.020503,0.009763,0.611221,0.791134
real,30.974000,0.824193,0.328537,0.008770,0.000593,0.000226,-0.963296,0.268442
odom,30.838000,0.853455,0.370283,0.008776,0.000606,0.000181,-0.962503,0.271271
estimator,1716590986.492057,0.827432,0.323319,0.000824,0.000187,-0.000341,0.961934,-0.273282
odom,30.872000,0.812786,0.350630,0.008770,0.000613,0.000166,-0.962560,0.271070
estimator,1716590986.519775,0.853457,0.370288,0.000649,0.000140,-0.000296,0.962503,-0.271271
real,31.076000,0.824146,0.328506,0.008778,0.000604,0.000174,-0.963665,0.267114
odom,30.906000,0.850814,0.312457,0.008772,0.000599,0.000187,-0.962619,0.270859
estimator,1716590986.701261,0.655124,0.573830,0.002678,0.001816,-0.004113,0.959592,-0.281361
odom,31.076000,0.736420,0.370070,0.008778,0.000604,0.000174,-0.963665,0.267114
estimator,1716590986.728999,0.830318,0.331062,0.000692,0.000134,-0.000280,0.962592,-0.270956
real,31.280000,0.802835,0.315908,0.008778,0.000591,0.000168,-0.965295,0.261163
odom,31.110000,0.792259,0.337491,0.008788,0.000535,0.000209,-0.963949,0.266086
estimator,1716590986.878325,0.815455,0.111719,0.025079,-0.001260,0.004673,0.961872,-0.273458
odom,31.246000,0.770617,0.237888,0.008777,0.000573,0.000211,-0.965025,0.262158
estimator,1716590986.905869,0.752011,0.344070,0.000819,0.000130,-0.000264,0.964329,-0.264708
odom,31.280000,0.720148,0.374801,0.008778,0.000591,0.000168,-0.965295,0.261163
estimator,1716590987.032427,0.823980,-0.063139,-0.008818,-0.011741,0.016710,0.956644,-0.290543
real,31.586000,0.741061,0.275413,0.008771,0.000522,0.000321,-0.948622,0.316410
odom,31.416000,0.693412,0.280350,0.008770,0.000563,0.000254,-0.960184,0.279368
estimator,1716590987.057043,0.739336,0.307869,0.000887,0.000093,-0.000264,0.965353,-0.260947
odom,31.450000,0.725998,0.211980,0.008777,0.000562,0.000233,-0.958044,0.286622
estimator,1716590987.083903,0.693414,0.280356,0.000984,0.000119,-0.000363,0.960184,-0.279368
odom,31.484000,0.709364,0.384320,0.008772,0.000577,0.000251,-0.955602,0.294660
estimator,1716590987.110635,0.725999,0.211985,0.000958,0.000119,-0.000347,0.958044,-0.286622
odom,31.518000,0.701948,0.322525,0.008787,0.000513,0.000253,-0.953193,0.302363
estimator,1716590987.271306,-0.987939,1.571473,-0.013489,0.004314,-0.003195,-0.627712,0.778427
odom,31.654000,0.698598,0.351388,0.008772,0.000621,0.000203,-0.944092,0.329682
estimator,1716590987.304861,0.701897,0.351584,0.000928,0.000102,-0.000371,0.954367,-0.298635
odom,31.688000,0.769245,0.244097,0.008787,0.000541,0.000234,-0.941610,0.336706
estimator,1716590987.336900,0.698603,0.351393,0.000894,-0.000011,-0.000338,0.944092,-0.329682
real,31.892000,0.682615,0.225341,0.008772,0.000591,0.000209,-0.925911,0.377741
odom,31.722000,0.697498,0.218418,0.008793,0.000437,0.000328,-0.939421,0.342765
estimator,1716590987.461996,0.636813,0.069646,-0.005836,-0.003861,0.000681,0.936192,-0.351467
real,31.994000,0.664008,0.206205,0.008768,0.000423,0.000456,-0.916920,0.399071
odom,31.824000,0.722786,0.239866,0.008745,0.000662,0.000269,-0.931678,0.363283
estimator,1716590987.490520,0.728561,0.228774,0.000843,0.000067,-0.000374,0.940380,-0.340125
odom,31.858000,0.631069,0.318577,0.008759,0.000685,0.000169,-0.928805,0.370567
estimator,1716590987.517645,0.722790,0.239874,0.000755,-0.000160,-0.000325,0.931679,-0.363284
odom,31.892000,0.726158,0.161755,0.008772,0.000591,0.000209,-0.925911,0.377741
estimator,1716590987.648864,0.964911,-0.145228,-0.032063,-0.022450,-0.000483,0.898666,-0.438058
real,32.198000,0.631144,0.167335,0.008780,0.000349,0.000466,-0.897528,0.440957
odom,32.028000,0.753661,0.226530,0.008764,0.000505,0.000390,-0.913517,0.406799
estimator,1716590987.677960,0.674823,0.239337,0.000802,-0.000184,-0.000229,0.927212,-0.374537
odom,32.062000,0.632673,0.199334,0.008785,0.000521,0.000287,-0.910879,0.412674
estimator,1716590987.707817,0.753662,0.226539,0.000681,-0.000102,-0.000423,0.913517,-0.406799
odom,32.096000,0.576120,0.208527,0.008779,0.000516,0.000317,-0.907655,0.419718
estimator,1716590987.855528,0.840915,0.334664,-0.001484,0.001486,0.022712,0.918295,-0.395241
real,32.402000,0.602105,0.125803,0.008786,0.000331,0.000471,-0.875955,0.482392
odom,32.232000,0.704855,0.135753,0.008765,0.000424,0.000465,-0.894014,0.448040
estimator,1716590987.885040,0.595128,0.198452,0.000804,-0.000119,-0.000322,0.908559,-0.417756
odom,32.266000,0.589490,0.221034,0.008759,0.000549,0.000390,-0.890548,0.454888
estimator,1716590987.912426,0.704852,0.135762,0.000737,-0.000029,-0.000483,0.894013,-0.448040
odom,32.300000,0.660106,0.050822,0.008765,0.000614,0.000279,-0.886971,0.461825
estimator,1716590988.057732,4.134201,-2.365380,0.055639,0.000701,0.011152,0.881865,-0.471370
odom,32.436000,0.529897,0.206244,0.008768,0.000302,0.000544,-0.872150,0.489237
estimator,1716590988.084945,0.622621,0.135444,0.000708,-0.000155,-0.000409,0.888664,-0.458559
real,32.606000,0.577066,0.081642,0.008789,0.000409,0.000381,-0.850945,0.525255
odom,32.470000,0.575170,0.111309,0.008754,0.000374,0.000532,-0.868265,0.496100
estimator,1716590988.112291,0.529892,0.206253,0.000679,0.000149,-0.000690,0.872150,-0.489238
real,32.674000,0.569783,0.066345,0.008763,0.000309,0.000589,-0.841058,0.540945
odom,32.504000,0.569395,0.113228,0.008757,0.000514,0.000446,-0.864543,0.502559
estimator,1716590988.241596,2.908772,1.863263,0.024028,0.007145,0.007620,-0.503252,0.864076
odom,32.606000,0.635829,0.076855,0.008789,0.000409,0.000381,-0.850945,0.525255
estimator,1716590988.269031,0.567564,0.107904,0.000644,-0.000072,0.000682,-0.865972,0.500091
odom,32.640000,0.535404,0.052970,0.008767,0.000337,0.000514,-0.845856,0.533410
estimator,1716590988.297034,0.635829,0.076862,0.000602,-0.000169,0.000633,-0.850945,0.525255
odom,32.674000,0.511975,0.054793,0.008763,0.000309,0.000589,-0.841058,0.540945
estimator,1716590988.324386,0.535401,0.052978,0.000706,-0.000239,0.000772,-0.845856,0.533410
odom,32.708000,0.478827,0.094941,0.008781,0.000280,0.000518,-0.835986,0.548751
estimator,1716590988.465636,0.919988,-0.163521,-0.009870,0.001989,0.001016,-0.839271,0.543709
real,32.980000,0.543585,-0.004912,0.008788,0.000191,0.000544,-0.803671,0.595073
odom,32.844000,0.511218,0.006298,0.008792,0.000339,0.000436,-0.817295,0.576220
estimator,1716590988.496061,0.492092,0.073036,0.000784,-0.000261,0.000853,-0.838336,0.545153
odom,32.878000,0.602902,0.106076,0.008775,0.000332,0.000510,-0.814044,0.580802
estimator,1716590988.523920,0.511214,0.006306,0.000795,-0.000188,0.000789,-0.817294,0.576220
real,33.082000,0.536371,-0.030161,0.008748,0.000566,0.000409,-0.793219,0.608936
odom,32.912000,0.496208,0.049783,0.008767,0.000293,0.000548,-0.810282,0.586039
estimator,1716590988.684616,0.486315,0.087806,0.006584,-0.000819,-0.001261,-0.814087,0.580741
odom,33.048000,0.579515,-0.031601,0.008748,0.000433,0.000509,-0.796320,0.604876
estimator,1716590988.713015,0.544703,0.072649,0.000697,-0.000189,0.000868,-0.811692,0.584085
odom,33.082000,0.470750,-0.036833,0.008748,0.000566,0.000409,-0.793219,0.608936
estimator,1716590988.908520,-3.471436,-1.285988,-0.154732,0.060633,-0.005257,-0.163199,0.984714
odom,33.286000,0.609034,-0.149232,0.008776,0.000340,0.000480,-0.775395,0.631476
estimator,1716590988.943086,0.517770,-0.047642,0.000655,-0.000034,0.000840,-0.793346,0.608770
real,33.490000,0.515572,-0.130083,0.008764,0.000514,0.000406,-0.757654,0.652656
odom,33.320000,0.448762,-0.079690,0.008790,0.000261,0.000507,-0.772388,0.635151
estimator,1716590989.089303,0.329283,0.039086,0.006636,0.003343,0.005989,-0.771730,0.635913
odom,33.456000,0.482426,-0.082691,0.008757,0.000409,0.000544,-0.760478,0.649363
estimator,1716590989.121228,0.520834,-0.130124,0.000729,-0.000244,0.000930,-0.772527,0.634982
odom,33.490000,0.577607,-0.227533,0.008764,0.000514,0.000406,-0.757654,0.652656
estimator,1716590989.242836,14.246653,-2.663800,0.036595,0.007805,0.004972,-0.788969,0.614364
real,33.796000,0.507163,-0.205817,0.008760,0.000116,0.000645,-0.731932,0.681378
odom,33.626000,0.427320,-0.131835,0.008756,0.000370,0.000572,-0.746307,0.665602
estimator,1716590989.271540,0.523575,-0.170497,0.000643,-0.000081,0.000977,-0.756745,0.653709
odom,33.660000,0.582383,-0.215730,0.008762,0.000353,0.000542,-0.743422,0.668822
estimator,1716590989.298612,0.427311,-0.131823,0.000709,-0.000216,0.001152,-0.746306,0.665602
odom,33.694000,0.425349,-0.093664,0.008785,0.000297,0.000484,-0.740533,0.672019
estimator,1716590989.327113,0.582374,-0.215718,0.000454,-0.000231,0.001125,-0.743421,0.668823
odom,33.728000,0.581827,-0.259452,0.008788,0.000216,0.000527,-0.737633,0.675202
estimator,1716590989.493521,0.240319,-0.281204,-0.053466,0.015339,0.002628,-0.746621,0.665068
odom,33.864000,0.418690,-0.187224,0.008776,0.000209,0.000579,-0.725869,0.687833
estimator,1716590989.521873,0.496726,-0.192196,0.000495,-0.000278,0.001071,-0.736397,0.676549
odom,33.898000,0.571355,-0.139995,0.008773,0.000203,0.000571,-0.722378,0.691498
estimator,1716590989.831030,0.513237,-0.032449,-0.007462,-0.000330,0.001206,-0.727586,0.686015
odom,34.204000,0.496832,-0.248741,0.008764,0.000381,0.000527,-0.700477,0.713675
estimator,1716590989.857396,0.494811,-0.187825,0.000331,-0.000268,0.001133,-0.720188,0.693778
odom,34.238000,0.567247,-0.304250,0.008765,0.000398,0.000515,-0.698646,0.715467
estimator,1716590990.016208,0.672225,-0.201425,-0.018201,-0.002876,0.001792,-0.701451,0.712710
odom,34.374000,0.525153,-0.258718,0.008779,0.000147,0.000600,-0.692912,0.721022
estimator,1716590990.045213,0.531736,-0.279543,0.000252,-0.000074,0.001103,-0.699399,0.714730
odom,34.408000,0.423538,-0.385318,0.008775,0.000056,0.000601,-0.692339,0.721572
estimator,1716590990.186052,-3.316755,0.727938,0.123941,0.008049,-0.011471,0.915036,-0.403130
real,34.714000,0.510837,-0.428997,0.008775,0.000365,0.000528,-0.687147,0.726518
odom,34.544000,0.446207,-0.443988,0.008747,0.000539,0.000447,-0.690410,0.723418
estimator,1716590990.213359,0.473446,-0.346142,0.000237,-0.000318,0.001193,-0.692152,0.721750
odom,34.578000,0.575706,-0.318540,0.008776,0.000488,0.000398,-0.690134,0.723681
estimator,1716590990.344258,0.513964,-0.449557,-0.003641,-0.001710,-0.005992,-0.691533,0.722318
odom,34.714000,0.476411,-0.335174,0.008775,0.000365,0.000528,-0.687147,0.726518
estimator,1716590990.373055,0.512010,-0.401886,0.000147,0.000171,0.001039,-0.687348,0.726328
real,34.918000,0.514058,-0.479906,0.008769,0.000068,0.000623,-0.682324,0.731050
odom,34.748000,0.535568,-0.530552,0.008782,0.000345,0.000489,-0.686578,0.727056
estimator,1716590990.533367,1.421334,-3.696915,0.084154,-0.016869,0.011123,-0.676183,0.736456
odom,34.918000,0.578597,-0.506059,0.008769,0.000068,0.000623,-0.682324,0.731050
estimator,1716590990.560697,0.508910,-0.456869,0.000054,0.000052,0.001170,-0.683061,0.730361
real,35.088000,0.517210,-0.522741,0.008766,0.000168,0.000593,-0.678546,0.734558
odom,34.952000,0.549065,-0.445742,0.008780,0.000089,0.000602,-0.681426,0.731887
estimator,1716590990.713376,1.898773,-0.483030,-0.071781,-0.011601,0.010054,-0.690823,0.722861
odom,35.088000,0.427164,-0.618566,0.008766,0.000168,0.000593,-0.678546,0.734558
estimator,1716590990.741440,0.567131,-0.478142,-0.000106,-0.000228,0.001303,-0.681682,0.731648
real,35.292000,0.521402,-0.573536,0.008781,0.000204,0.000550,-0.676597,0.736353
odom,35.122000,0.440727,-0.566564,0.008788,0.000112,0.000576,-0.677955,0.735103
estimator,1716590990.886281,0.308388,-0.555870,-0.075439,0.011657,-0.001273,-0.685028,0.728423
odom,35.258000,0.539599,-0.527920,0.008772,0.000214,0.000632,-0.676745,0.736217
estimator,1716590990.919247,0.437503,-0.615727,0.000044,-0.000144,0.001296,-0.677519,0.735504
odom,35.292000,0.526689,-0.525909,0.008781,0.000204,0.000550,-0.676597,0.736353
estimator,1716590991.061276,1.290868,-1.277722,-0.007637,0.001069,0.003001,-0.696840,0.717219
real,35.598000,0.527957,-0.650162,0.008770,0.000290,0.000561,-0.676382,0.736551
odom,35.428000,0.430277,-0.519714,0.008757,0.000179,0.000653,-0.676690,0.736268
estimator,1716590991.090277,0.533141,-0.531190,-0.000000,-0.000042,0.001351,-0.676770,0.736193
odom,35.462000,0.475836,-0.672552,0.008757,0.000358,0.000576,-0.676537,0.736408
estimator,1716590991.122227,0.430261,-0.519703,0.000150,-0.000067,0.001454,-0.676690,0.736267
odom,35.496000,0.574307,-0.681179,0.008765,0.000487,0.000456,-0.676600,0.736350
estimator,1716590991.286830,-0.311697,0.238084,0.006442,0.005962,-0.000798,0.971892,-0.235352
odom,35.666000,0.545525,-0.577816,0.008764,0.000255,0.000568,-0.675176,0.737657
estimator,1716590991.316960,0.528899,-0.700017,-0.000183,0.000114,0.001376,-0.675387,0.737463
odom,35.700000,0.573924,-0.736288,0.008788,0.000219,0.000489,-0.675240,0.737597
estimator,1716590991.483782,0.241408,1.145675,0.020247,0.002124,-0.000774,-0.599794,0.800151
odom,35.836000,0.483528,-0.742255,0.008769,0.000100,0.000611,-0.677315,0.735693
estimator,1716590991.513180,0.560940,-0.659167,-0.000317,-0.000119,0.001488,-0.675286,0.737555
odom,35.870000,0.553243,-0.645852,0.008782,0.000168,0.000605,-0.677853,0.735197
estimator,1716590991.656281,6.384668,-1.260868,-0.080633,0.002385,0.006874,0.142636,0.989748
real,36.176000,0.539581,-0.794841,0.008782,0.000279,0.000514,-0.681766,0.731570
odom,36.040000,0.634367,-0.791105,0.008777,0.000145,0.000593,-0.681285,0.732018
estimator,1716590991.684777,0.524470,-0.715959,-0.000404,-0.000239,0.001609,-0.676740,0.736221
odom,36.074000,0.506888,-0.831711,0.008757,0.000240,0.000609,-0.681138,0.732155
estimator,1716590991.713706,0.634350,-0.791093,-0.000636,-0.000269,0.001595,-0.681284,0.732017
odom,36.108000,0.541031,-0.695066,0.008760,0.000305,0.000564,-0.681211,0.732087
estimator,1716590991.882656,0.144727,-0.845307,-0.156452,-0.036957,-0.027751,-0.681742,0.730131
odom,36.244000,0.560088,-0.728801,0.008760,0.000138,0.000638,-0.685138,0.728413
estimator,1716590991.914442,0.526159,-0.786993,-0.000392,-0.000179,0.001610,-0.683489,0.729959
odom,36.278000,0.527110,-0.886387,0.008784,0.000090,0.000575,-0.687086,0.726576
estimator,1716590992.104403,0.577054,-1.006976,0.001896,0.000662,-0.001666,-0.686048,0.727554
odom,36.482000,0.520655,-0.881841,0.008772,0.000320,0.000513,-0.690546,0.723289
estimator,1716590992.148325,0.543680,-0.812523,-0.000438,-0.000350,0.001682,-0.686367,0.727253
odom,36.516000,0.483479,-0.891802,0.008768,0.000313,0.000562,-0.690778,0.723067
estimator,1716590992.301649,0.268814,-1.524102,-0.004802,0.003496,-0.000573,-0.147218,0.989098
odom,36.652000,0.582478,-1.004186,0.008745,0.000152,0.000690,-0.697720,0.716370
estimator,1716590992.333259,0.501586,-0.891255,-0.000507,-0.000127,0.001618,-0.690850,0.722996
odom,36.686000,0.466451,-0.996082,0.008754,0.000292,0.000638,-0.699692,0.714444
estimator,1716590992.496804,2.862303,-0.946128,-0.025838,-0.000282,0.003584,-0.095788,0.995395
odom,36.856000,0.550462,-0.914567,0.008763,0.000343,0.000540,-0.711354,0.702833
estimator,1716590992.533338,0.522521,-1.002160,-0.000611,-0.000301,0.001742,-0.698772,0.715342
odom,36.890000,0.491278,-0.960241,0.008758,0.000311,0.000565,-0.714548,0.699586
estimator,1716590992.702433,3.547873,-1.356709,0.030477,-0.000673,-0.011380,-0.780937,0.624506
odom,37.060000,0.615696,-0.952791,0.008765,0.000137,0.000624,-0.726845,0.686801
estimator,1716590992.737188,0.521191,-0.940278,-0.000554,-0.000274,0.001633,-0.713081,0.701079
odom,37.094000,0.622126,-1.034480,0.008770,0.000179,0.000594,-0.729976,0.683472
estimator,1716590992.889240,0.441826,-0.982694,0.005222,-0.011256,-0.005524,-0.731783,0.681422
odom,37.264000,0.547598,-0.989612,0.008777,0.000178,0.000550,-0.742266,0.670106
estimator,1716590992.922630,0.618348,-0.995491,-0.000864,-0.000474,0.001679,-0.728407,0.685143
odom,37.298000,0.452316,-1.156126,0.008782,0.000187,0.000565,-0.744580,0.667533
estimator,1716590993.073022,0.509871,-1.125372,0.057419,0.006681,-0.007868,-0.743325,0.668851
odom,37.434000,0.461464,-1.093806,0.008785,0.000224,0.000564,-0.753774,0.657134
estimator,1716590993.102299,0.500312,-1.075611,-0.000733,-0.000502,0.001621,-0.743541,0.668688
odom,37.468000,0.469801,-1.133529,0.008786,0.000219,0.000553,-0.756981,0.653437
estimator,1716590993.133467,0.461448,-1.093792,-0.000720,-0.000483,0.001610,-0.753773,0.657133
odom,37.502000,0.562332,-1.137930,0.008779,0.000195,0.000559,-0.761164,0.648560
estimator,1716590993.309308,-3.148619,-0.826504,-0.179421,-0.015678,-0.051465,-0.726961,0.684568
odom,37.672000,0.522851,-1.215514,0.008790,0.000205,0.000521,-0.780530,0.625118
estimator,1716590993.339941,0.514715,-1.137599,-0.000902,-0.000499,0.001594,-0.759087,0.650988
odom,37.706000,0.423785,-1.117715,0.008771,0.000195,0.000583,-0.783387,0.621533
estimator,1716590993.483231,0.322302,-0.904586,0.006222,0.009486,0.006792,-0.833259,0.552759
odom,37.842000,0.511457,-1.205523,0.008782,0.000277,0.000520,-0.795582,0.605845
estimator,1716590993.511921,0.474200,-1.168394,-0.000759,-0.000528,0.001532,-0.782034,0.623233
odom,37.876000,0.538105,-1.164370,0.008778,0.000251,0.000527,-0.798660,0.601783
estimator,1716590993.675000,0.580809,-1.141015,0.030027,0.000892,-0.001088,-0.796995,0.603984
odom,38.046000,0.417764,-1.172264,0.008766,0.000485,0.000426,-0.818599,0.574365
estimator,1716590993.704519,0.521014,-1.187232,-0.000778,-0.000471,0.001452,-0.797289,0.603595
odom,38.080000,0.586669,-1.333329,0.008776,0.000528,0.000354,-0.822249,0.569127
